Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"016-000002255","1541","016","Social Security Administration","Infrastructure  Operations & Maintenance","Published Agency Strategic Plan","4615","3","http://www.ssa.gov/asp/plan-2014-2018.pdf","Yes","09/12/2014","13:10:03"
"016-000002255","1541","016","Social Security Administration","Infrastructure  Operations & Maintenance","Presidential Priority","4617","4","","No","09/12/2014","13:10:03"
"016-000002255","1541","016","Social Security Administration","Infrastructure  Operations & Maintenance","Other Requirement","4619","5","","No","09/12/2014","13:10:03"
"016-000002256","1543","016","Social Security Administration","Infrastructure - Modernization","Legislative Mandate","4621","1","","No","09/12/2014","13:20:37"
"016-000002256","1543","016","Social Security Administration","Infrastructure - Modernization","Audit Finding Resolution","4623","2","http://oig.ssa.gov/sites/default/files/audit/full/pdf/A-02-14-14056_0.pdf; http://www.gao.gov/products/gao-13-174; http://www.gao.gov/products/GAO-14-308; http://oig.ssa.gov/sites/default/files/audit/full/pdf/A-14-13-13042.pdf","No","09/12/2014","13:20:37"
"016-000002256","1543","016","Social Security Administration","Infrastructure - Modernization","Published Agency Strategic Plan","4625","3","http://www.ssa.gov/asp/plan-2014-2018.pdf","Yes","09/12/2014","13:20:37"
"016-000002256","1543","016","Social Security Administration","Infrastructure - Modernization","Presidential Priority","4627","4","","No","09/12/2014","13:20:37"
"016-000002256","1543","016","Social Security Administration","Infrastructure - Modernization","Other Requirement","4629","5","","No","09/12/2014","13:20:37"
"202-000000066","1545","202","U.S. Army Corps of Engineers","IT Infrastructure (II)","Legislative Mandate","4631","1","http://www.dod.mil/dodgc/olc/docs/PL109-163.pdf.","No","09/12/2014","13:42:26"
"202-000000066","1545","202","U.S. Army Corps of Engineers","IT Infrastructure (II)","Audit Finding Resolution","4633","2","","No","09/12/2014","13:42:26"
"202-000000066","1545","202","U.S. Army Corps of Engineers","IT Infrastructure (II)","Published Agency Strategic Plan","4635","3","https://team.usace.army.mil/sites/HQ-CI/PDT/CEA/Working%20for%20PfS%20FY13/Revised%20Documents/Signed%20USACE%20IRM%20Stategic%20Plan.pdf","No","09/12/2014","13:42:26"
"202-000000066","1545","202","U.S. Army Corps of Engineers","IT Infrastructure (II)","Presidential Priority","4637","4","","No","09/12/2014","13:42:26"
"202-000000066","1545","202","U.S. Army Corps of Engineers","IT Infrastructure (II)","Other Requirement","4639","5","http://armypubs.army.mil/epubs/pdf/r25_1.pdf http://armypubs.army.mil/epubs/pdf/r25_13.pdf http://armypubs.army.mil/epubs/pdf/r25_2.pdf","Yes","09/12/2014","13:42:26"
"018-000000122","1547","018","Department of Education","Data Challenges & Appeals Solution (DCAS)","Legislative Mandate","4659","1","","No","09/12/2014","14:50:15"
"018-000000122","1547","018","Department of Education","Data Challenges & Appeals Solution (DCAS)","Audit Finding Resolution","4661","2","","No","09/12/2014","14:50:15"
"018-000000122","1547","018","Department of Education","Data Challenges & Appeals Solution (DCAS)","Published Agency Strategic Plan","4663","3","","No","09/12/2014","14:50:15"
"018-000000122","1547","018","Department of Education","Data Challenges & Appeals Solution (DCAS)","Presidential Priority","4665","4","Subpart M for CDR: http://www.ecfr.gov/cgi-bin/text-idxc&#61;ecfr&amp;rgn&#61;div5&amp;view&#61;text&amp;node&#61;34:3.1.3.1.34&amp;idno&#61;34#34:3.1.3.1.34.13                                          GE: http://www2.ed.gov/policy/highered/reg/hearulemaking/2012/gainfulemployment.html","No","09/12/2014","14:50:15"
"018-000000122","1547","018","Department of Education","Data Challenges & Appeals Solution (DCAS)","Other Requirement","4667","5","","No","09/12/2014","14:50:15"
"202-000001162","1549","202","U.S. Army Corps of Engineers","Rental Facilities Management Information System (RFMIS)","Legislative Mandate","4673","1","http://www.dtic.mil/whs/directives/corres/pdf/516058p.pdf","Yes","09/12/2014","15:52:48"
"202-000001162","1549","202","U.S. Army Corps of Engineers","Rental Facilities Management Information System (RFMIS)","Audit Finding Resolution","4675","2","","No","09/12/2014","15:52:48"
"202-000001162","1549","202","U.S. Army Corps of Engineers","Rental Facilities Management Information System (RFMIS)","Published Agency Strategic Plan","4677","3","http://www.usace.army.mil/Portals/2/docs/USACE%20Campaign%20Plan%20FY13-18_FINAL_PAO.pdf","Yes","09/12/2014","15:52:48"
"202-000001162","1549","202","U.S. Army Corps of Engineers","Rental Facilities Management Information System (RFMIS)","Presidential Priority","4679","4","http://www.gsa.gov/portal/content/101584","Yes","09/12/2014","15:52:48"
"202-000001162","1549","202","U.S. Army Corps of Engineers","Rental Facilities Management Information System (RFMIS)","Other Requirement","4681","5","http://www.erdc.usace.army.mil/Media/FactSheets/FactSheetArticleView/tabid/9254/Article/476674/rental-facilities-management-information-system-rfmis.aspx","Yes","09/12/2014","15:52:48"
"184-000000052","1551","184","U.S. Agency for International Development","Development Information Solution (DIS)","Published Agency Strategic Plan","4683","DIS-URL-1","http://www.usaid.gov/sites/default/files/documents/1868/USAID_ITStrategicPlan_2014Update.pdf","Yes","09/12/2014","15:56:10"
"184-000000052","1551","184","U.S. Agency for International Development","Development Information Solution (DIS)","Presidential Priority","4685","DIS-URL-2","http://www.whitehouse.gov/open/documents/open-government-directive","Yes","09/12/2014","15:56:10"
"184-000000052","1551","184","U.S. Agency for International Development","Development Information Solution (DIS)","Presidential Priority","4687","DIS-URL-3","http://www.whitehouse.gov/open ","Yes","09/12/2014","15:56:10"
"018-000000054","1553","018","Department of Education","Integrated Student Experience (ISE)","Legislative Mandate","4699","1","http://www.whitehouse.gov/sites/default/files/omb/assets/omb/egov/g-4-act.html","No","09/12/2014","17:03:30"
"018-000000054","1553","018","Department of Education","Integrated Student Experience (ISE)","Audit Finding Resolution","4701","2","","No","09/12/2014","17:03:30"
"018-000000054","1553","018","Department of Education","Integrated Student Experience (ISE)","Published Agency Strategic Plan","4703","3","https://studentaid.ed.gov/sites/default/files/fsawg/static/gw/docs/FiveYearPlan_2012.pdf","Yes","09/12/2014","17:03:30"
"018-000000054","1553","018","Department of Education","Integrated Student Experience (ISE)","Presidential Priority","4705","4","http://www.whitehouse.gov/the-press-office/2011/04/27/executive-order-streamlining-service-delivery-and-improving-customer-ser; http://www.whitehouse.gov/the-press-office/2012/06/07/presidential-memorandum-improving-repayment-options-federal-student-loan","No","09/12/2014","17:03:30"
"018-000000054","1553","018","Department of Education","Integrated Student Experience (ISE)","Other Requirement","4707","5","","No","09/12/2014","17:03:30"
"021-078461582","1555","021","Department of Transportation","FAAXX102: Terminal Flight Data Manager (TFDM)","Published Agency Strategic Plan","4717","31323","http://www.dot.gov/dot-strategic-plan","Yes","09/12/2014","17:11:28"
"025-000004500","1557","025","Department of Housing and Urban Development","Housing Assistance","Legislative Mandate","4759","1","http://www.ecfr.gov/cgi-bin/text-idxtpl&#61;/ecfrbrowse/Title24/24cfr902_main_02.tpl","Yes","09/12/2014","17:31:30"
"025-000004500","1557","025","Department of Housing and Urban Development","Housing Assistance","Audit Finding Resolution","4761","2","http://www.hudoig.gov/sites/default/files/documents/2014-FO-0004.pdf","Yes","09/12/2014","17:31:30"
"025-000004500","1557","025","Department of Housing and Urban Development","Housing Assistance","Published Agency Strategic Plan","4763","3","http://portal.hud.gov/hudportal/HUDsrc&#61;/RAD","Yes","09/12/2014","17:31:30"
"025-000004500","1557","025","Department of Housing and Urban Development","Housing Assistance","Presidential Priority","4765","4","http://www.whitehouse.gov/the-press-office/2013/09/30/executive-order-continuance-certain-federal-advisory-committees","Yes","09/12/2014","17:31:30"
"025-000004500","1557","025","Department of Housing and Urban Development","Housing Assistance","Other Requirement","4767","5","http://www.cio.gov/documents/25-point-implementation-plan-to-reform-federal%20it.pdf","No","09/12/2014","17:31:30"
"018-000000125","1559","018","Department of Education","Enterprise Architecture & Engineering (EA&E)","Legislative Mandate","4769","1","","No","09/18/2014","14:03:20"
"018-000000125","1559","018","Department of Education","Enterprise Architecture & Engineering (EA&E)","Audit Finding Resolution","4771","2","","No","09/18/2014","14:03:20"
"018-000000125","1559","018","Department of Education","Enterprise Architecture & Engineering (EA&E)","Published Agency Strategic Plan","4773","3","https://fsa.share.ed.gov/as/comm/News/FSA_Strategic_Plan_Pub_3-13.pdf","No","09/18/2014","14:03:20"
"018-000000125","1559","018","Department of Education","Enterprise Architecture & Engineering (EA&E)","Presidential Priority","4775","4","","No","09/18/2014","14:03:20"
"018-000000125","1559","018","Department of Education","Enterprise Architecture & Engineering (EA&E)","Other Requirement","4777","5","","No","09/18/2014","14:03:20"
"007-000001038","1561","007","Department of Defense","Army Medical CIO Management Operation","Published Agency Strategic Plan","4835","998","http://www.defense.gov/qdr/","Yes","10/01/2014","13:51:32"
"007-000001136","1569","007","Department of Defense","BASE-LEVEL INFORMATION INFRASTRUCTURE (OCONUS NAVY ENTERPRISE NETWORK (ONE-NET))","Legislative Mandate","4839","1066","tbd","No","10/01/2014","14:37:40"
"007-000003654","1571","007","Department of Defense","Air National Guard Air, Space and Information Operations (A3)","Published Agency Strategic Plan","4881","1086","- http://www.defense.gov/pubs/2014_quadrennial_defense_review.pdf","No","02/04/2015","11:52:13"
"007-000004030","1573","007","Department of Defense","JOINT INTEROPERABILITY TEST COMMAND","Published Agency Strategic Plan","4841","1056","http://www.disa.mil/about/~/media/files/disa/about/strategic-plan.pdf","Yes","10/01/2014","14:43:06"
"007-000004365","1577","007","Department of Defense","Joint-Cost & Performance System","Published Agency Strategic Plan","4883","1085","https://afpims.dma.mil/shared/media/document/afd-110909-040.pdf","No","02/04/2015","12:47:33"
"007-000004940","1579","007","Department of Defense","National Capital Region Medical Directorate Information Technology Operations","Published Agency Strategic Plan","4845","994","http://www.defense.gov/qdr/","Yes","10/01/2014","14:53:48"
"007-000006357","1581","007","Department of Defense","Air Force District of Washington IT Support","Legislative Mandate","4847","1042","http://airman.dodlive.mil/files/2014/07/af_30_year_strategy_2.pdf","Yes","10/01/2014","14:53:54"
"007-000001040","1585","007","Department of Defense","Navy Medical CIO Management Operation","Published Agency Strategic Plan","4849","990","http://www.defense.gov/qdr/","Yes","10/01/2014","14:56:39"
"007-000001950","1587","007","Department of Defense","Medical Information Technology Support & Operations","Published Agency Strategic Plan","4851","992","http://www.defense.gov/qdr/","Yes","10/01/2014","15:10:03"
"007-000002503","1589","007","Department of Defense","Help Desk Service Support","Published Agency Strategic Plan","4853","996","http://www.defense.gov/qdr/","Yes","10/01/2014","15:15:47"
"007-000002503","1589","007","Department of Defense","Help Desk Service Support","Other Requirement","4855","1002","https://acc.dau.mil/communitybrowser.aspxid=391816&lang=en-us","Yes","10/01/2014","15:15:47"
"007-000002088","1591","007","Department of Defense","HQ. COMMAND, CONTROL, COMMUNICATIONS, COMPUTING, AND INFORMATION SYSTEMS","Legislative Mandate","4857","1071","tbd","No","10/01/2014","15:19:05"
"007-000003653","1593","007","Department of Defense","Air National Guard Intelligence (A2)","Legislative Mandate","4877","1080","http://www.gpo.gov/fdsys/pkg/bills-112hr4310enr/pdf/bills-112hr4310enr.pdf","No","02/04/2015","11:52:09"
"007-000003653","1593","007","Department of Defense","Air National Guard Intelligence (A2)","Legislative Mandate","4859","1073","","No","10/03/2014","12:43:41"
"007-000003653","1593","007","Department of Defense","Air National Guard Intelligence (A2)","Published Agency Strategic Plan","4879","1084","http://airman.dodlive.mil/files/2014/07/af_30_year_strategy_2.pdf","Yes","02/04/2015","11:52:09"
"019-000001675","1597","019","Department of Energy","IM-30 Joint Cybersecurity Coordination Center (JC3)","Legislative Mandate","4907","1","http://www.gpo.gov/fdsys/pkg/STATUTE-101/pdf/STATUTE-101-Pg1724.pdf   http://www.whitehouse.gov/sites/default/files/omb/assets/egov_docs/fy_2013_fisma_report_05.01.2014.pdf   http://www.gpo.gov/fdsys/pkg/USCODE-2011-title40/pdf/USCODE-2011-title40-subtitleIII.pdf","Yes","02/05/2015","09:13:40"
"019-000001675","1597","019","Department of Energy","IM-30 Joint Cybersecurity Coordination Center (JC3)","Audit Finding Resolution","4909","2","http://energy.gov/sites/prod/files/Energy%20Delivery%20Systems%20Cybersecurity%20Roadmap_finalweb.pdf","Yes","02/05/2015","09:13:40"
"019-000001675","1597","019","Department of Energy","IM-30 Joint Cybersecurity Coordination Center (JC3)","Published Agency Strategic Plan","4911","3","http://energy.gov/articles/energy-department-announces-new-investments-over-30-million-better-protect-nation-s   http://energy.gov/sites/prod/files/ALIGNMENT_ENERGY.GOV_.pdf","Yes","02/05/2015","09:13:40"
"019-000001675","1597","019","Department of Energy","IM-30 Joint Cybersecurity Coordination Center (JC3)","Presidential Priority","4913","4","http://www.whitehouse.gov/the-press-office/2013/02/12/executive-order-improving-critical-infrastructure-cybersecurity    http://www.whitehouse.gov/the-press-office/2013/02/12/presidential-policy-directive-critical-infrastructure-security-and-resil   http://www.archives.gov/federal-register/codification/executive-order/12333.html    http://www.gsa.gov/portal/mediaId/185367/fileName/IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.action","Yes","02/05/2015","09:13:40"
