"Agency Code","Agency Name","Previous UII","Unique Investment Identifier","Shared Services Category","Shared Services Identifier","LOB Title","Mission Support Investment Category","Bureau Code","Bureau Name","Part Of IT Portfolio","Mission Delivery and Management Support Area","Type of Investment","National Security Systems Identifier","IT Infrastructure and Management Type","Line Item Descriptor","Investment Title","Investment Description","FEA BRM Services - Primary service area","Total IT Spending FY2018 (PY) ($ M)","Total IT Spending FY2019 (CY) ($ M)","Total IT Spending FY2020 (BY) ($ M)","DME PY Agency Funding ($ M)","DME PY Contributions ($ M)","DME CY Agency Funding ($ M)","DME CY Contributions ($ M)","DME BY Agency Funding ($ M)","DME BY Contributions ($ M)","DME BY Budget Authority Agency Funding ($ M)","O&M PY Agency Funding ($ M)","O&M PY Contributions ($ M)","O&M CY Agency Funding ($ M)","O&M CY Contributions ($ M)","O&M BY Agency Funding ($ M)","O&M BY Contributions ($ M)","O&M BY Budget Authority Agency Funding ($ M)","Cloud Computing Alternatives Evaluation","Total Cloud PaaS/IaaS Cost CY","Total Cloud SaaS Cost CY","Total Other Managed Services Cost CY","Budget Year","Derived Status","Updated Date","Updated Time"
"	026","National Aeronautics and Space Administration",026-000003520,026-000003520,"00 - Agency Investments",,N/A,,"	00","National Aeronautics and Space Administration","01 - Mission Delivery","	03","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Exploration Systems Ground Operations Support","This investment is a collection of multiple investments supporting ground operations activities under NASA's Exploration Systems Mission Directorate (ESMD).","027 - Space Exploration and Innovation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	5",0,0,0,2020,"Eliminated by omission",2019-02-20,00:24:13
"	026","National Aeronautics and Space Administration",026-000008010,026-000008010,"00 - Agency Investments",,N/A,,"	00","National Aeronautics and Space Administration","01 - Mission Delivery","	08","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Ames Research Center (ARC) Scientific and Engineering Support","This investment is a collection of investments supporting engineering and scientific activities at NASA's Ames Research Center (ARC).","026 - Scientific and Technological Research and Innovation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	5",0,0,0,2020,"Eliminated by omission",2019-02-20,00:24:13
"	026","National Aeronautics and Space Administration",026-000008013,026-000008013,"00 - Agency Investments",,N/A,,"	00","National Aeronautics and Space Administration","01 - Mission Delivery","	08","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Goddard Space Flight Center (GSFC) Scientific and Engineering Support","This investment is a collection of investments supporting engineering and scientific activities at NASA's Goddard Space Flight Center (GSFC).","026 - Scientific and Technological Research and Innovation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	5",0,0,0,2020,"Eliminated by omission",2019-02-20,00:24:13
"	026","National Aeronautics and Space Administration",026-000008017,026-000008017,"00 - Agency Investments",,N/A,,"	00","National Aeronautics and Space Administration","01 - Mission Delivery","	08","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Marshall Space Flight Center (MSFC) Scientific and Engineering Support","This investment is a collection of investments supporting engineering and scientific activities at NASA's Marshall Space Flight Center (MSFC).","026 - Scientific and Technological Research and Innovation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	5",0,0,0,2020,"Eliminated by omission",2019-02-20,00:24:13
"	026","National Aeronautics and Space Administration",026-000005040,026-000005040,"00 - Agency Investments",,N/A,,"	00","National Aeronautics and Space Administration","01 - Mission Delivery","	05","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","International Space Station Program Support","This investment is a collection of investments that support the International Space Station Program within NASA's Human Exploration and Operations Directorate (HEO).","063 - Space Transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	5",0,0,0,2020,"Eliminated by omission",2019-02-20,00:24:13
"	026","National Aeronautics and Space Administration",026-000003999,026-000003999,"00 - Agency Investments",,N/A,,"	00","National Aeronautics and Space Administration","02 - Administrative Services and Support Systems","	03","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Exploration Systems Support","This investment is a collection of investments that support activities within NASA's Exploration Systems Mission Directorate (ESMD).","027 - Space Exploration and Innovation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	5",0,0,0,2020,"Eliminated by omission",2019-02-20,00:24:13
"	026","National Aeronautics and Space Administration",026-000008012,026-000008012,"00 - Agency Investments",,N/A,,"	00","National Aeronautics and Space Administration","01 - Mission Delivery","	08","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Glenn Research Center (GRC) Scientific and Engineering Support","This investment is a collection of investments supporting engineering and scientific activities at NASA's Glenn Research Center (GRC).","026 - Scientific and Technological Research and Innovation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	5",0,0,0,2020,"Eliminated by omission",2019-02-20,00:24:13
"	026","National Aeronautics and Space Administration",026-000007014,026-000007014,"00 - Agency Investments",,N/A,,"	00","National Aeronautics and Space Administration","02 - Administrative Services and Support Systems","	07","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Johnson Space Center (JSC) Management and Administrative Support","This investment is a collection of investments supporting management and administrative functions at NASA's Johnson Space Center (JSC).","129 - Reporting and Information",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	5",0,0,0,2020,"Eliminated by omission",2019-02-20,00:24:13
"	026","National Aeronautics and Space Administration",026-000001420,026-000001420,"00 - Agency Investments",,N/A,,"	00","National Aeronautics and Space Administration","01 - Mission Delivery","	05","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","JSC OA ISS Information Technology Services","Using Commercial Off-the-Shelf and internally developed applications, this project provides access to and maintains critical program data, providing tools required for NASA, ISS Contractors and other participants to meet their commitments.","063 - Space Transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	5",0,0,0,2020,"Eliminated by omission",2019-02-20,00:24:13
"	027","Office of Personnel Management",027-000000185,027-000000185,"00 - Agency Investments",,N/A,"07 - Other","	00","Office of Personnel Management","02 - Administrative Services and Support Systems","	05","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","HI - Audit Resolution Tracking System","AARTS is the Audit Resolution Tracking System.  It includes - Maintenance and Licenses as well as System Security and is used by multiple offices at OPM.  AARTS is scheduled for decommissioning.","531 - Case Management",0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,"	6",0,0,0,2020,"Eliminated by funding",2019-02-19,21:29:47
"	027","Office of Personnel Management",,027-000000228,"00 - Agency Investments",,N/A,"07 - Other","	00","Office of Personnel Management","02 - Administrative Services and Support Systems","	05","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","CIO - IT Modernization","The IT Modernization investment is to reduce the technical debt by modernizing the computer environment.","139 - Provide and Maintain IT Infrastructure",0,5,8.87,0,0,5,0,8.87,0,0,0,0,0,0,0,0,0,"	3",0,0,0,2020,New,2019-02-19,21:29:47
"	027","Office of Personnel Management",027-000000173,027-000000173,"00 - Agency Investments",,N/A,"07 - Other","	00","Office of Personnel Management","02 - Administrative Services and Support Systems","	05","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Parent - OPM Online Legal Research Services","Investment costs incurred for the following on-line legal research systems; CyberFeds, Westlaw, LexisNexis, HeinOnline, Pacer and Credit Services.","053 - Legal Investigation",0.433143,0.412942,0.307156,0,0,0,0,0,0,0,0.433143,0.00708,0.412942,0.0057,0.307156,0.0057,0,"	4",0,0,0,2020,"No change in status",2019-02-19,21:29:47
"	027","Office of Personnel Management",,027-000000216,"00 - Agency Investments",,N/A,"01 - Not Applicable","	00","Office of Personnel Management","01 - Mission Delivery","	02","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Parent - Employee Insurance Program","This investment includes the IT costs associated with systems and applications that support the Federal Employee Insurance program; they include; FEHB Datahub, FEHB Dental-Vision Tool, FEHB Enrollment Database, FEHB Aggregator and BenefitsPlus.","247 - Health Care Administration",1.44499,1.708999,6.23,1.11,0,1.3625,0,5.85,0,0,0.33499,0,0.346499,0,0.38,0,0,"	3",0,0,0,2020,New,2019-02-19,21:29:47
"	027","Office of Personnel Management",027-000000206,027-000000206,"00 - Agency Investments",,N/A,"01 - Not Applicable","	00","Office of Personnel Management","01 - Mission Delivery","	05","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Parent - OPM Miscellaneous Online Subscription Services","This investment represents the amount OPM pays for a variety of online subscription services including; Congressional Quarterly, NBIB consumer credit searches and others.","108 - Customer Services",0.132578,0.13676,0.147468,0,0,0,0,0,0,0,0.132578,0.016,0.13676,0.017,0.147468,0,0,"	5",0,0,0,2020,"No change in status",2019-02-19,21:29:47
"	027","Office of Personnel Management",027-000000217,027-000000217,"00 - Agency Investments",,N/A,"01 - Not Applicable","	00","Office of Personnel Management","01 - Mission Delivery","	02","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","OSI - Westat (Federal ViewPoint Survey)","This investment will be managed in-house after FY19 and will be discontinued in FY20. The investment represents IT costs associated with the annual Employee View Point Survey.","340 - Collaboration Tools",1.410311,1.44258,1.44258,0,0,0,0,0,0,0,1.410311,0,1.44258,0,1.44258,0,0,"	4",0,0,0,2020,"No change in status",2019-02-19,21:29:47
"	027","Office of Personnel Management",027-999990133,027-999990133,"48 - Multi-agency collaboration","0133 - Multi-agency collaboration",N/A,"01 - Not Applicable","	00","Office of Personnel Management","01 - Mission Delivery","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","CIO - Services for US Mint Testing","This investment represents the service costs charged by HRTT to support US Mint Testing.","603 - Data Warehouse",0,0,0,0,0,0,0,0,0,0,0,0.004747,0,0.002606,0,0.002632,0,"	5",0,0,0.002606,2020,"No change in status",2019-02-19,21:29:48
"	027","Office of Personnel Management",027-999990124,027-999990124,"48 - Multi-agency collaboration","0124 - Multi-agency collaboration",N/A,"01 - Not Applicable","	00","Office of Personnel Management","01 - Mission Delivery","	02","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","HRS - Presidential Management Fellows Talent Management System","The PMF TMS is the system used to support the Presidential Management Fellows (PMF) Program. The 3 main functions:  (1) allow users to apply and take the assessment for the PMF Program and (2) allow agencies to recruit potential candidates, and (3) allow agencies to monitor and track candidates.","251 - Staffing and Recruiting",0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,0.4,0,"	3",0,0,0.4,2020,"No change in status",2019-02-19,21:29:48
"	027","Office of Personnel Management",027-999991250,027-999991250,"24 - E-Gov & LoB initiatives","1250 - Security, Suitability, and Credentialing LoB","Security, Suitability, and Credentialing LoB","01 - Not Applicable","	00","Office of Personnel Management","01 - Mission Delivery","	99","01 - Major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","Security Suitability and Credentialing Line of Business (SSCLoB)","The SSCLoB supports the development of enterprise-wide solutions for personnel security, suitability/fitness, and credentialing.  The SSCLoB optimizes investments, simplifies service delivery, and promotes reciprocity, efficiency, and effectiveness.","121 - Security Management",0,0,0,0,7.5,0,7.5,0,7.5,0,0,0,0,0,0,0,0,"	5",0,0,7.5,2020,"No change in status",2019-02-19,21:29:48
"	027","Office of Personnel Management",027-999990106,027-999990106,"48 - Multi-agency collaboration","0106 - Multi-agency collaboration",N/A,"01 - Not Applicable","	00","Office of Personnel Management","01 - Mission Delivery","	02","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","HRS - Administrative Law Judges IT System","The Administrative Law Judges IT Systems support the statute that OPM has a non-delegable duty to administer the Administrative Law Judge (ALJ) examination, through which agencies make competitive service appointments of ALJs.","251 - Staffing and Recruiting",0,0,0,0,0,0,0,0,0,0,0,0.060141,0,0.052596,0,0.0535,0,"	5",0,0,0,2020,"No change in status",2019-02-19,21:29:48
