"Unique Investment Identifier","Business Case ID","Investment Type","Infrastructure Management Category","Agency Code","Agency Name","Investment Title","Revision Date","Revision Reason",Comment,"Project ID","Area of Change","Timeframe of Investment","(Legacy) Total Cost","(Legacy) Planned Completion Date","Updated Date","Updated Time","Baseline ID"
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-05-03,Correction,"Broke down one milestone to show more specific alignment to project plan.",581,"Projects, Activities",2009-2025,,,2018-05-03,15:38:59,28213
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-06-08,Correction,"Realign milestones.",581,"Projects, Activities",2009-2025,,,2018-06-08,13:59:24,28299
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-07-18,Correction,"Minor update.",581,"Projects, Activities",2009-2025,,,2018-07-18,19:59:55,28392
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-07-20,Correction,"Close out completed milestones.",581,"Projects, Activities",2009-2025,,,2018-07-25,13:59:20,28413
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-09-17,Correction,"BY20 Submission.",16405,"Projects, Activities",2009-2025,,,2018-09-17,16:35:38,28495
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-10-16,Correction,"Minor updates.",15181,"Projects, Activities",2009-2025,,,2018-10-16,17:53:40,28801
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-11-06,Correction,"Minot updates.",15181,"Projects, Activities",2009-2025,,,2018-11-06,18:37:46,28952
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-11-07,Correction,"Minor updates.",15181,"Projects, Activities",2009-2025,,,2018-11-07,15:34:25,28954
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-11-07,Correction,"Removed duplicative milestones.",15181,"Projects, Activities",2009-2025,,,2018-11-07,15:57:17,28955
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-11-07,Correction,"Corrected closed milestones.",15181,"Projects, Activities",2009-2025,,,2018-11-07,18:14:30,28956
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-11-07,Correction,"Close out completed milestones.",15181,"Projects, Activities",2009-2025,,,2018-11-07,18:44:21,28957
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-11-08,Correction,"Close out completed milestones.",15181,"Projects, Activities",2009-2025,,,2018-11-08,19:16:09,28964
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-11-09,Correction,"Close out completed milestones.",15180,"Projects, Activities",2009-2025,,,2018-11-09,19:56:46,28986
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-11-13,"Replan - adding or modifying detail within the overall cost and schedule goals","Close out milestones.",14011,"Projects, Activities",2009-2025,,,2018-11-13,23:24:40,28988
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2018-12-31,Correction,"Changes to FY19 activities due to increased funds available.and revised start date on Activity ID 103923",15180,"Projects, Activities",2009-2025,,,2019-02-26,20:19:26,29342
023-000004210,1030,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","Real Estate Across the US (REXUS)",2019-03-12,Correction,"Updated ""Six Month Deliverable""? Information.",15183,Projects,2009-2025,,,2019-03-12,17:36:10,29451
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2013-03-22,"Replan - adding or modifying detail within the overall cost and schedule goals","To better align to Spend Plan",,,2012-2027,,,2013-03-22,13:47:50,12479
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2013-03-22,Correction,"Correcting data entry errors discovered on OMB Data Quality Report.",,,2012-2027,,,2013-03-22,14:09:31,12485
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2013-05-09,Correction,"Delay in operations",,,2012-2027,,,2013-07-12,11:12:23,13884
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2013-09-11,"Rebaseline - significant changes in funding level or availability of fund","To map to spending plan and ZBB and update FY14 and BY15 information.",,,2012-2027,,,2013-09-11,19:50:31,14603
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2013-09-11,"Rebaseline - significant changes in funding level or availability of fund","To map to spending plan and ZBB and update FY14 and BY15 information.",,,2012-2027,,,2013-09-11,19:50:39,14605
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2013-09-11,"Replan - adding or modifying detail within the overall cost and schedule goals","Minor adjustments to map to Zero Based Budget.",,,2012-2027,,,2014-03-12,21:27:59,16919
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2014-04-10,"Correction - Metrics Only","Corrected reporting frequency and measurement condition for metrics.",,,2012-2027,,,2014-04-16,11:28:25,17395
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2014-05-13,Correction,"Correction to update FY14 DME FTE to map to Lifecycle Costs Table",,,2012-2027,,,2014-05-14,14:39:36,17625
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2014-06-24,"Replan - adding or modifying detail within the overall cost and schedule goals","Align FY14 milestones to current Spend Plan and add FY15 DME Parent Milestone.",,,2012-2027,,,2014-07-14,10:40:25,18049
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2014-09-09,"Rebaseline - scope and objectives evolve due to incremental or iterative system development","Aligns to Zero Based Budget for FY16 OMB submission.",,,2012-2027,,,2014-09-10,10:40:08,18597
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2014-09-09,"Rebaseline - scope and objectives evolve due to incremental or iterative system development","Aligns to Zero Based Budget for FY16 OMB submission.",,,2012-2027,,,2015-02-02,12:50:59,21773
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2014-09-09,"Rebaseline - scope and objectives evolve due to incremental or iterative system development","Aligns to Zero Based Budget for FY16 OMB submission.",,,2012-2027,,,2015-02-02,12:51:08,21775
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2015-02-06,Correction,"To correct milestones.",,,2012-2027,,,2015-02-06,12:53:47,21937
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2015-03-12,"Replan - adding or modifying detail within the overall cost and schedule goals","Investment updated.",,,2012-2027,,,2015-03-12,13:16:17,22233
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2015-03-12,"Replan - adding or modifying detail within the overall cost and schedule goals","Investment updated.",,,2012-2027,,,2015-03-12,15:33:12,22235
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2015-05-26,Correction,"Correct dates for period of performance",,,2012-2027,,,2015-05-26,15:45:09,22793
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2015-06-11,"Replan - adding or modifying detail within the overall cost and schedule goals","Updates to the investment.",,,2012-2027,,,2015-06-11,11:33:50,22951
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2015-07-07,Correction,"No cost extension - changing dates only for one project due to delay with Contractor. Dates changing from 5/1/15 - 3/30/16 to 4/28/15 - 4/27/16. ",,,2012-2027,,,2015-07-10,13:26:01,23175
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2015-09-15,"Rebaseline - current baseline is no longer useful as a management tool","BY17 Budget Submission.",4795,"Projects, Activities, Metrics",2012-2027,,,2015-09-15,17:46:42,23489
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2015-10-15,Correction,"Remove old, closed milestones from the IT Dashboard - FY14 and prior.",,Activities,2012-2027,,,2015-10-15,18:48:16,24079
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2015-12-01,Correction,"Investment updated.",,Activities,2012-2027,,,2015-12-01,20:44:13,24370
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2016-02-01,"Replan - adding or modifying detail within the overall cost and schedule goals","Updated WBS.",4795,"Projects, Activities",2012-2027,,,2016-02-02,14:42:44,24611
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2016-02-04,Correction,"Maps to Passback.",,Activities,2012-2027,,,2016-02-04,16:42:26,24675
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2016-02-12,Correction,"Correct typos.",,Activities,2012-2027,,,2016-02-19,16:15:09,24797
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2016-04-04,Correction,"Administrative change to correct prior year milestones.",,Activities,2012-2027,,,2016-04-04,18:10:35,25141
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2016-04-29,"Replan - adding or modifying detail within the overall cost and schedule goals","Replanning performed due to change in priority.",,Activities,2012-2027,,,2016-05-03,19:59:04,25258
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2016-07-29,"Rebaseline - scope and objectives evolve due to incremental or iterative system development","Change in scope based on Governance decisions.",4795,"Projects, Activities",2012-2027,,,2016-08-03,14:39:14,25571
023-000004270,1213,"01 - Major IT","01 - Not Applicable","	023","General Services Administration","GSA Real Estate Exchange (G-REX)",2016-08-18,"Replan - adding or modifying detail within the overall cost and schedule goals","updated wbs.",4795,"Projects, Activities",2012-2027,,,2016-08-18,20:24:42,25627
