Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"021-762783225","1211","021","Department of Transportation","1023","","No","http://www.faa.gov/nextgen/implementation/media/NextGen_Implementation_Plan_2012.pdf","no","no","no","yes","yes","","","","09/13/2012","15:32:10"
"021-762783225","1211","021","Department of Transportation","4493","2595","No","https://nasea.faa.gov/products/roadmap/main/display/8/tab/detail/rmd_id/21","no","no","no","yes","no","","no","no","09/10/2013","15:45:47"
"021-762783225","1211","021","Department of Transportation","1021","","No","https://nasea.faa.gov/products/roadmap/main/display/8/tab/detail/rmd_id/21","no","no","no","yes","no","","","","09/13/2012","15:32:10"
"021-762783225","1211","021","Department of Transportation","4491","2594","No","http://www.faa.gov/nextgen/implementation/media/NextGen_Implementation_Plan_2012.pdf","no","no","no","yes","yes","","no","no","09/10/2013","15:45:47"
"023-000004270","1213","023","General Services Administration","4685","","No","https://extportall.pbs.gsa.gov/","no","no","no","yes","yes","","no","no","09/11/2013","19:50:39"
"023-000004270","1213","023","General Services Administration","4683","","No","http://pbsportal.pbs.gsa.gov","no","no","no","yes","yes","","no","no","09/11/2013","19:50:39"
"026-000001102","1215","026","National Aeronautics and Space Administration","4143","65468","Yes","http://www.gsa.gov/portal/content/104378","no","no","no","no","yes","No","yes","yes","09/09/2014","12:27:05"
"026-000001102","1215","026","National Aeronautics and Space Administration","1255","","No","","no","no","no","no","yes","","","","09/14/2012","09:30:30"
"026-000001102","1215","026","National Aeronautics and Space Administration","4717","","No","https://bready.nasa.gov","no","no","yes","yes","yes","No","no","no","09/09/2014","12:27:05"
"027-000000058","1217","027","Office of Personnel Management","1267","","Yes","http://www.opm.gov/egov/e-gov/EHRI/data_warehouse.asp","no","no","no","yes","yes","","no","yes","09/11/2013","16:09:47"
"021-352204052","1225","021","Department of Transportation","1309","","Yes","http://www.ntdprogram.gov/ntdprogram/","yes","no","no","no","yes","","","","09/14/2012","10:05:14"
"021-352204052","1225","021","Department of Transportation","4627","2606","Yes","http://www.ntdprogram.gov/ntdprogram/","yes","no","no","no","yes","None","no","no","09/11/2013","13:59:25"
"016-000002307","1231","016","Social Security Administration","1477","","Yes","www.ssa.gov/pgm/ssi.htm","no","no","no","yes","yes","","no","yes","09/11/2014","15:51:43"
"016-000002307","1231","016","Social Security Administration","5665","","Yes","http://apps.usa.gov/ssi-mobile-wage-reporting.shtml","no","no","no","yes","yes","SSI Mobile Wage Reporting","yes","yes","09/11/2014","15:51:43"
"006-000804000","1233","006","Department of Commerce","1599","","No","http://ptoweb.uspto.gov/ptointranet/index.htm","no","no","no","no","no","N/A","yes","yes","09/13/2013","16:00:38"
"006-000804000","1233","006","Department of Commerce","1597","","Yes","http://www.uspto.gov/","no","no","no","no","no","N/A","yes","yes","09/13/2013","16:00:38"
"006-000804000","1233","006","Department of Commerce","1601","","Yes","http://www.itdashboard.gov/portfolios/agency&#61;006,bureau&#61;51","no","yes","no","yes","yes","N/A","yes","yes","09/13/2013","16:00:38"
"024-000001066","1237","024","Department of Homeland Security","4289","211884","No","http://idms.dhs.gov","no","no","no","no","no","Not Applicable","no","no","09/10/2013","10:54:14"
"024-000009567","1245","024","Department of Homeland Security","1607","190165","Yes","https://ipgateway.dhs.gov","no","no","no","no","no","IP Gateway","yes","yes","09/10/2013","10:56:45"
"018-000000076","1267","018","Department of Education","4161","","No","https://opeweb.ed.gov/javitsapr/codes/Ja_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4147","","No","https://opeweb.ed.gov/amts/codes/amts_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4165","","Yes","http://opeweb.ed.gov/title3and5/","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4151","","No","https://opeweb.ed.gov/gaannadmin","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4565","","No","https://trio.ed.gov/tseoc","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4155","","No","https://opeweb.ed.gov/endow","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4569","","No","https://trio.ed.gov/mcnair","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4159","","No","https://opeweb.ed.gov/javitsfpr/codes/Jf_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4145","","No","https://opeweb.ed.gov/aslweb/","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4163","","No","https://opeweb.ed.gov/javitsasar/codes/Js_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4149","","Yes","http://fipsedatabase.ed.gov/fipse/","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4563","","No","https://trio.ed.gov/sss","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:43"
"018-000000076","1267","018","Department of Education","4153","","No","https:///opeweb.ed.gov/gearup/codes/gu_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4567","","No","https://trio.ed.gov/ub/","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4157","","No","http://iris.ed.gov/iris/ieps/irishome","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"015-000000432","1269","015","Department of the Treasury","4171","372","Yes","http://catalog.usmint.gov","yes","yes","no","no","yes","","","","03/22/2013","12:58:55"
"015-000000432","1269","015","Department of the Treasury","4169","371","Yes","http://www.usmint.gov/","yes","no","no","no","yes","","","","03/22/2013","12:58:55"
"009-000316812","1275","009","Department of Health and Human Services","4655","330190","Yes","https://cpc.cms.gov/cpci/","yes","yes","yes","yes","yes","No","no","no","09/11/2013","16:02:28"
"009-000316812","1275","009","Department of Health and Human Services","4187","324926","Yes","http://innovation.cms.gov/","yes","yes","yes","yes","no","No","no","no","09/11/2013","16:02:28"
"009-000314820","1277","009","Department of Health and Human Services","4209","323912","No","https://apstest.cms.gov","no","no","no","no","yes","","no","no","09/11/2013","06:03:15"
"009-000314820","1277","009","Department of Health and Human Services","4207","323911","No","https://aps.cms.gov","no","no","no","no","yes","","no","no","09/11/2013","06:03:14"
"024-000009571","1281","024","Department of Homeland Security","4305","216953","Yes","http://www.dhs.gov/cdm","yes","no","no","yes","yes","N/A","yes","yes","09/10/2013","10:58:09"
"024-000009571","1281","024","Department of Homeland Security","4303","216954","No","http://gsa.gov/portal/content/176671","yes","no","no","yes","yes","N/A","yes","yes","09/10/2013","10:58:09"
"024-000009571","1281","024","Department of Homeland Security","4307","216952","Yes","http://www.us-cert.gov/cdm","yes","no","no","yes","yes","N/A","yes","yes","09/10/2013","10:58:09"
"027-000000082","1283","027","Office of Personnel Management","4233","","Yes","http://www.opm.gov/healthcare-insurance/multi-state-plan-program/#url&#61;Overview","yes","no","no","no","no","","no","no","09/11/2013","21:11:54"
"021-996986500","1287","021","Department of Transportation","4497","20850","Yes","http://www.faa.gov/nextgen/","no","no","no","yes","yes","No","no","no","09/10/2013","15:46:17"
"018-000000092","1289","018","Department of Education","5657","","Yes","http://nces.ed.gov/nhes/","yes","no","no","no","yes","","no","no","09/11/2014","14:40:54"
"018-000000092","1289","018","Department of Education","4551","","Yes","http://nces.ed.gov/ecls/","no","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"018-000000092","1289","018","Department of Education","5661","","Yes","http://nces.ed.gov/training/datauser/","no","no","no","no","yes","","no","no","09/11/2014","14:40:54"
"018-000000092","1289","018","Department of Education","4555","","Yes","http://nces.ed.gov/programs/crime/","no","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"018-000000092","1289","018","Department of Education","4559","","Yes","http://nces.ed.gov/surveys/b%26b/","no","no","no","no","yes","","no","no","09/11/2013","09:41:35"
"018-000000092","1289","018","Department of Education","4545","","Yes","http://nces.ed.gov/edat/","yes","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"018-000000092","1289","018","Department of Education","5655","","Yes","http://nces.ed.gov/surveys/mgls/","no","no","no","yes","yes","","no","no","09/11/2014","14:40:54"
"018-000000092","1289","018","Department of Education","4549","","Yes","http://nces.ed.gov/datalab","no","no","no","yes","yes","","no","no","09/11/2013","10:03:10"
"018-000000092","1289","018","Department of Education","5659","","Yes","http://nces.ed.gov/bibliography/","no","no","no","no","yes","","no","no","09/11/2014","14:40:54"
"018-000000092","1289","018","Department of Education","4553","","Yes","http://nces.ed.gov/surveys/els2002/","yes","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"018-000000092","1289","018","Department of Education","4557","","Yes","http://nces.ed.gov/surveys/sass/","no","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"018-000000092","1289","018","Department of Education","4561","","Yes","http://nces.ed.gov/surveys/bps/","no","no","no","no","yes","","no","no","09/11/2013","09:41:35"
"018-000000092","1289","018","Department of Education","4547","","Yes","http://nces.ed.gov/datalab","no","no","no","no","yes","","no","no","09/11/2013","10:03:10"
"005-000000235","1297","005","Department of Agriculture","4585","","Yes","https://www.empowhr.gov/","no","no","no","no","yes","","no","no","09/11/2013","10:25:23"
"005-000000235","1297","005","Department of Agriculture","4583","","Yes","https://www.nfc.usda.gov/","no","no","no","no","yes","","no","no","09/11/2013","10:25:22"
"005-000000235","1297","005","Department of Agriculture","4587","","Yes","https://www.pcip.gov","no","no","no","no","yes","","no","no","09/11/2013","10:25:23"
"018-000000094","1299","018","Department of Education","4589","","Yes","http://nces.ed.gov/surveys/sdds/index.aspx","yes","no","no","yes","yes","","no","no","09/11/2013","10:30:38"
"018-000000094","1299","018","Department of Education","4593","","Yes","http://nces.ed.gov/ipeds/","yes","no","no","yes","yes","","no","no","09/11/2013","10:30:38"
"018-000000094","1299","018","Department of Education","4591","","Yes","http://nces.ed.gov/collegenavigator/","yes","no","no","yes","yes","http://nces.ed.gov/collegenavigator/m/","no","yes","09/11/2013","10:30:38"
"018-000000094","1299","018","Department of Education","4595","","Yes","http://nces.ed.gov/ccd/","yes","no","no","yes","yes","","no","no","09/11/2013","10:30:38"
"018-000000093","1303","018","Department of Education","4607","","Yes","http://ies.ed.gov","yes","no","no","yes","yes","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4611","","Yes","http://surveys.ies.ed.gov","yes","yes","no","no","no","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4615","","No","http://surveys.ope.ed.gov","yes","yes","no","no","no","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","5643","","Yes","http://eric.ed.gov","yes","no","no","no","yes","","no","no","09/11/2014","11:26:53"
"018-000000093","1303","018","Department of Education","4605","","Yes","http://nces.ed.gov","yes","no","no","yes","yes","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4609","","No","http://surveys.nces.ed.gov","yes","no","no","no","no","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4613","","No","http://ope.ed.gov","yes","yes","no","no","yes","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4617","","Yes","http://childstats.gov","yes","no","no","no","yes","","no","no","09/11/2013","12:02:36"
"018-000000091","1305","018","Department of Education","4623","","Yes","http://nationsreportcard.gov","yes","no","yes","no","yes","http://nces.ed.gov/nationsreportcard/about/naep_mobile.aspx","no","yes","09/11/2013","12:52:59"
"018-000000091","1305","018","Department of Education","4621","","Yes","http://nces.ed.gov/nationsreportcard/","yes","no","yes","no","yes","http://nces.ed.gov/nationsreportcard/about/naep_mobile.aspx","no","yes","09/11/2013","12:52:59"
"018-000000091","1305","018","Department of Education","4625","","Yes","http://nces.ed.gov/surveys/international/","yes","no","no","no","yes","","no","no","09/11/2013","12:52:59"
"021-000001000","1307","021","Department of Transportation","4631","22943","Yes","www.fmcsa.dot.gov","no","no","no","yes","yes","No","no","no","09/12/2014","14:33:36"
"021-000001000","1307","021","Department of Transportation","4629","22942","No","www.portal.fmcsa.dot.gov","yes","no","no","no","no","Yes","no","no","09/12/2014","14:33:36"
"009-000325767","1313","009","Department of Health and Human Services","4805","328754","Yes","http://www.fda.gov/","yes","yes","yes","yes","yes","","no","no","09/13/2013","05:50:34"
"018-000000036","1323","018","Department of Education","4725","","Yes","myeddebt.com","no","no","no","no","no","N/A","no","no","09/12/2013","13:59:40"
"018-000000036","1323","018","Department of Education","4723","","No","dmcseddebt.com","no","no","no","no","no","No","no","no","09/12/2013","13:59:40"
"021-488119819","1325","021","Department of Transportation","4729","22401","No","https://proxy-p.fhwa.dot.gov/fmiswnp/FMISModernization.do","no","no","no","yes","no","","no","no","09/12/2013","14:10:52"
"028-000001005","1333","028","Small Business Administration","4755","","No","https:\\ifms.sba.gov","no","no","no","no","no","no","no","no","09/12/2013","15:38:34"
