"Agency Code (Investment)","Agency Name (Investment)","Bureau Code (Investment)","Parent UII","Parent Investment Title","Funding Source UII","Investment Category","Line Item Descriptor","Budget Account Code","Budget Account Name","Agency Code (from Budget Account)","Bureau Code (from Budget Account)","Alternative Bureau Code","Total IT Spending FY2015 (PY) ($ M)","Total IT Spending FY2016 (CY) ($ M)","Total IT Spending FY2017 (BY) ($ M)","DME PY Agency Funding ($ M)","DME PY Contributions ($ M)","DME CY Agency Funding ($ M)","DME CY Contributions ($ M)","DME BY Agency Funding ($ M)","DME BY Contributions ($ M)","O&M PY Agency Funding ($ M)","O&M PY Contributions ($ M)","O&M CY Agency Funding ($ M)","O&M CY Contributions ($ M)","O&M BY Agency Funding ($ M)","O&M BY Contributions ($ M)","IT Portfolio Funding Sources ID","IT Portfolio ID","Updated Date","Updated Time"
"	007","Department of Defense","	57",007-000003292,"Enhanced Maintenance Operations Center",007-000003292,"	00","	04",007-20-3600,"Research, Development, Test and Evaluation, Air Force","	007",,,0.42,0.496,0,0.42,0,0.496,0,0,0,0,0,0,0,0,0,586810,429237,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003294,"Electronic Case Tracking",007-000003294,"	00","	04",007-10-3740,"Operation and Maintenance, Air Force Reserve","	007",,,0.34,0.346,0.352,0,0,0,0,0,0,0.34,0,0.346,0,0.352,0,586811,429238,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003296,WR-FEMWEB,007-000003296,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.008,0.008,0.008,0,0,0,0,0,0,0.008,0,0.008,0,0.008,0,586812,429239,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003297,"Secure Web-Based Electronic Acquisition Program",007-000003297,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.095,0.097,0.099,0,0,0,0,0,0,0.095,0,0.097,0,0.099,0,586813,429240,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003297,"Secure Web-Based Electronic Acquisition Program",007-000003297,"	00","	04",007-20-3600,"Research, Development, Test and Evaluation, Air Force","	007",,,0.159,0.163,0.167,0,0,0,0,0,0,0.159,0,0.163,0,0.167,0,586814,429240,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003306,"Secure Technical Order Repository",007-000003306,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.007,0.007,0.043,0,0,0,0,0,0,0.007,0,0.007,0,0.043,0,586815,429241,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003306,"Secure Technical Order Repository",007-000003306,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.047,0.051,0.156,0,0,0,0,0,0,0.047,0,0.051,0,0.156,0,586816,429241,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003307,"Eglin GeoRange",007-000003307,"	00","	04",007-20-3600,"Research, Development, Test and Evaluation, Air Force","	007",,,0.122,0.124,0.124,0,0,0,0,0,0,0.122,0,0.124,0,0.124,0,586817,429242,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003309,"Test Wing Enterprise System",007-000003309,"	00","	04",007-20-3600,"Research, Development, Test and Evaluation, Air Force","	007",,,0.15,0.15,0.15,0,0,0,0,0,0,0.15,0,0.15,0,0.15,0,586818,429243,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003311,"Software Control Center Electronic Software Distribution System",007-000003311,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.117,0.36,0.611,0,0,0,0,0,0,0.117,0,0.36,0,0.611,0,586819,429244,2016-01-29,20:19:13
"	007","Department of Defense","	17",007-000003313,"Active Radio Frequency Identification",007-000003313,"	00","	04",007-15-1810,"Other Procurement, Navy","	007",,,0.37,0.49,0.263,0,0,0,0,0,0,0.37,0,0.49,0,0.263,0,586820,429245,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003315,"Programmed Depot Maintenance Scheduling System Web",007-000003315,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.423,0.431,0.44,0,0,0,0,0,0,0.423,0,0.431,0,0.44,0,586821,429246,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003322,"Eglin Test & Training Center O&M Supply",007-000003322,"	00","	04",007-20-3600,"Research, Development, Test and Evaluation, Air Force","	007",,,0.044,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,586822,429247,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003323,"Electronic Software Distribution System SIPRNet",007-000003323,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.093,0.36,0.123,0,0,0,0,0,0,0.093,0,0.36,0,0.123,0,586823,429248,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003325,"Environmental Management System",007-000003325,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.08,0.08,0.08,0,0,0,0,0,0,0.08,0,0.08,0,0.08,0,586824,429249,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003328,"Concerto (AFTC)",007-000003328,"	00","	04",007-20-3600,"Research, Development, Test and Evaluation, Air Force","	007",,,0.182,0.188,0.196,0,0,0,0,0,0,0.182,0,0.188,0,0.196,0,586825,429250,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003335,"WMA Corporate Management and Support",007-000003335,"	00","	04",007-05-3500,"Military Personnel, Air Force","	007",,,0.146,0.15,0.157,0,0,0,0,0,0,0.146,0,0.15,0,0.157,0,586826,429251,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003335,"WMA Corporate Management and Support",007-000003335,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.934,0.986,1.002,0,0,0,0,0,0,0.934,0,0.986,0,1.002,0,586827,429251,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003335,"WMA Corporate Management and Support",007-000003335,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,2.204,2.128,2.012,0,0,0,0,0,0,2.204,0,2.128,0,2.012,0,586828,429251,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003335,"WMA Corporate Management and Support",007-000003335,"	00","	04",007-20-3600,"Research, Development, Test and Evaluation, Air Force","	007",,,48.336,50.744,49.862,0.146,0,0.149,0,0.15,0,48.19,0,50.595,0,49.712,0,586829,429251,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003335,"WMA Corporate Management and Support",007-000003335,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,3.16,3.813,2.328,0,0,0,0,0,0,3.16,0,3.813,0,2.328,0,586830,429251,2016-01-29,20:19:13
"	007","Department of Defense","	97",007-000003338,"DLA Fusion Center",007-000003338,"	00","	04",007-40-493005,"Working Capital Fund, Defense-Wide","	007",,,0.375,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,586831,429252,2016-01-29,20:19:13
"	007","Department of Defense","	97",007-000003338,"DLA Fusion Center",007-000003338,"	00","	04",007-40-493005,"Working Capital Fund, Defense-Wide","	007",,,5.32,0,0,0,0,0,0,0,0,5.32,0,0,0,0,0,586832,429252,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003342,"Advanced Components Obsolescence Management",007-000003342,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.166,0.17,0.173,0,0,0,0,0,0,0.166,0,0.17,0,0.173,0,586833,429253,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003342,"Advanced Components Obsolescence Management",007-000003342,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,14.5,12.225,12.3,0,0,0,0,0,0,14.5,0,12.225,0,12.3,0,586834,429253,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003345,"Depot Cost & Schedule Tool",007-000003345,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.024,0.061,0.063,0,0,0,0,0,0,0.024,0,0.061,0,0.063,0,586835,429254,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003345,"Depot Cost & Schedule Tool",007-000003345,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.433,0.484,0.484,0,0,0,0,0,0,0.433,0,0.484,0,0.484,0,586836,429254,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003346,"Depot Maintenance System Integration",007-000003346,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.47,0.485,0.495,0,0,0,0,0,0,0.47,0,0.485,0,0.495,0,586837,429255,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003346,"Depot Maintenance System Integration",007-000003346,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,11.114,10.954,9.067,0,0,0,0,0,0,11.114,0,10.954,0,9.067,0,586838,429255,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003349,"Launch Test Range System - Range",007-000003349,"	00","	04",007-05-3500,"Military Personnel, Air Force","	007",,,11.507,11.715,11.925,0,0,0,0,0,0,11.507,0,11.715,0,11.925,0,586839,429256,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003349,"Launch Test Range System - Range",007-000003349,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,19.727,20.083,20.444,0,0,0,0,0,0,19.727,0,20.083,0,20.444,0,586840,429256,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003349,"Launch Test Range System - Range",007-000003349,"	00","	04",007-15-3080,"Other Procurement, Air Force","	007",,,43.8,40.84,12.02,43.8,0,40.84,0,12.02,0,0,0,0,0,0,0,586841,429256,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003358,"Part Number Supply Support Request System",007-000003358,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.005,0.005,0.005,0,0,0,0,0,0,0.005,0,0.005,0,0.005,0,586842,429257,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003358,"Part Number Supply Support Request System",007-000003358,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.171,0.152,0.156,0,0,0,0,0,0,0.171,0,0.152,0,0.156,0,586843,429257,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003360,"Quality Information Management Standard System",007-000003360,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.047,0.097,0.099,0,0,0,0,0,0,0.047,0,0.097,0,0.099,0,586844,429258,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003360,"Quality Information Management Standard System",007-000003360,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.691,0.691,0.702,0,0,0,0,0,0,0.691,0,0.691,0,0.702,0,586845,429258,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003366,"Waste Information and Tracking System",007-000003366,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.046,0.051,0.052,0,0,0,0,0,0,0.046,0,0.051,0,0.052,0,586846,429259,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003367,"Electronic 332 System",007-000003367,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.154,0.16,0.165,0,0,0,0,0,0,0.154,0,0.16,0,0.165,0,586847,429260,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003371,"Weapon Systems Management Tool",007-000003371,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.107,0.11,0.113,0,0,0,0,0,0,0.107,0,0.11,0,0.113,0,586848,429261,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003376,"Suspense Tracking System",007-000003376,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.014,0.014,0.014,0,0,0,0,0,0,0.014,0,0.014,0,0.014,0,586849,429262,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003378,"WR -  Depot Maintenance & Accounting & Production Sys(DMAPS) Reporting Environment Standard & Custom",007-000003378,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.143,0.146,0.149,0,0,0,0,0,0,0.143,0,0.146,0,0.149,0,586850,429263,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003378,"WR -  Depot Maintenance & Accounting & Production Sys(DMAPS) Reporting Environment Standard & Custom",007-000003378,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.48,0.578,0.636,0,0,0,0,0,0,0.48,0,0.578,0,0.636,0,586851,429263,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003381,"MIP Tracker",007-000003381,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.038,0.039,0.039,0,0,0,0,0,0,0.038,0,0.039,0,0.039,0,586852,429264,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003382,"Command and Control Intelligence, Surveillance and Reconnaissance Sustainment Group Maintenance Info",007-000003382,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.208,0.144,0.126,0,0,0,0,0,0,0.208,0,0.144,0,0.126,0,586853,429265,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003384,"Common Maintenance Activity System",007-000003384,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.038,0.039,0.039,0,0,0,0,0,0,0.038,0,0.039,0,0.039,0,586854,429266,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003385,"Consumable RSP Utilization and Management System",007-000003385,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.038,0.039,0.039,0,0,0,0,0,0,0.038,0,0.039,0,0.039,0,586855,429267,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003391,LabMet,007-000003391,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.011,0.011,0.011,0,0,0,0,0,0,0.011,0,0.011,0,0.011,0,586856,429268,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003393,"Primary Technical Order Warehouse System",007-000003393,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.007,0.007,0.043,0,0,0,0,0,0,0.007,0,0.007,0,0.043,0,586857,429269,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003393,"Primary Technical Order Warehouse System",007-000003393,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.109,0.107,0.127,0,0,0,0,0,0,0.109,0,0.107,0,0.127,0,586858,429269,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003394,"Robins Auto202",007-000003394,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.199,0.186,0.149,0.056,0,0.04,0,0,0,0.143,0,0.146,0,0.149,0,586859,429270,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003395,Scoreboard,007-000003395,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.003,0.003,0.004,0,0,0,0,0,0,0.003,0,0.003,0,0.004,0,586860,429271,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003398,"Surge Database",007-000003398,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.006,0.006,0.006,0,0,0,0,0,0,0.006,0,0.006,0,0.006,0,586861,429272,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003399,"Test Management and Control System",007-000003399,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.099,0.164,0.158,0,0,0,0,0,0,0.099,0,0.164,0,0.158,0,586862,429273,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003400,"WR-ALC Integrated Data for Maintenance",007-000003400,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.015,0.016,0.043,0,0,0,0,0,0,0.015,0,0.016,0,0.043,0,586863,429274,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003400,"WR-ALC Integrated Data for Maintenance",007-000003400,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.85,0.976,1.155,0,0,0,0,0,0,0.85,0,0.976,0,1.155,0,586864,429274,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003403,"War Reserve Materiel Lists Requirements and Spares Support Lists",007-000003403,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.141,0.1,0.26,0,0,0,0,0,0,0.141,0,0.1,0,0.26,0,586865,429275,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003406,"Requirements Management System (D200)",007-000003406,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.756,0.571,0.583,0,0,0,0,0,0,0.756,0,0.571,0,0.583,0,586866,429276,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003406,"Requirements Management System (D200)",007-000003406,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,4.247,4.433,5,0,0,0,0,0.5,0,4.247,0,4.433,0,4.5,0,586867,429276,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003407,"Other War Reserve Materiel Requirements",007-000003407,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.01,0.01,0.02,0,0,0,0,0,0,0.01,0,0.01,0,0.02,0,586868,429277,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003407,"Other War Reserve Materiel Requirements",007-000003407,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.189,0.192,0.454,0,0,0,0,0,0,0.189,0,0.192,0,0.454,0,586869,429277,2016-01-29,20:19:13
"	007","Department of Defense","	97",007-000003413,"Integrated Weapons of Mass Destruction Toolkit",007-000003413,"	00","	04",007-10-0100,"Operation and Maintenance, Defense-wide","	007",,,0,0,0.463,0,0,0,0,0,0,0,0,0,0,0.463,0,586870,429278,2016-01-29,20:19:13
"	007","Department of Defense","	97",007-000003413,"Integrated Weapons of Mass Destruction Toolkit",007-000003413,"	00","	04",007-20-0400,"Research, Development, Test and Evaluation, Defense-wide","	007",,,0,0,1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,586871,429278,2016-01-29,20:19:13
"	007","Department of Defense","	97",007-000003414,"WMD Survivability and Consequence Management IT Support",007-000003414,"	00","	04",007-10-0100,"Operation and Maintenance, Defense-wide","	007",,,0.306,0.307,0.309,0.306,0,0.307,0,0.309,0,0,0,0,0,0,0,586872,429279,2016-01-29,20:19:13
"	007","Department of Defense","	97",007-000003414,"WMD Survivability and Consequence Management IT Support",007-000003414,"	00","	04",007-20-0400,"Research, Development, Test and Evaluation, Defense-wide","	007",,,2.568,1.28,1.125,2.568,0,1.28,0,1.125,0,0,0,0,0,0,0,586873,429279,2016-01-29,20:19:13
"	007","Department of Defense","	97",007-000003416,"WMD Research and Development IT Support",007-000003416,"	00","	04",007-10-0100,"Operation and Maintenance, Defense-wide","	007",,,0.153,0.154,0.154,0.153,0,0.154,0,0.154,0,0,0,0,0,0,0,586874,429280,2016-01-29,20:19:13
"	007","Department of Defense","	97",007-000003416,"WMD Research and Development IT Support",007-000003416,"	00","	04",007-20-0400,"Research, Development, Test and Evaluation, Defense-wide","	007",,,1.163,1.173,1.195,1.163,0,1.173,0,1.195,0,0,0,0,0,0,0,586875,429280,2016-01-29,20:19:13
"	007","Department of Defense","	17",007-000003420,"Transportation of Things System",007-000003420,"	00","	04",007-10-1804,"Operation and Maintenance, Navy","	007",,,0.205,0.205,0.205,0,0,0,0,0,0,0.205,0,0.205,0,0.205,0,586876,429281,2016-01-29,20:19:13
"	007","Department of Defense","	17",007-000003422,"DON HERITAGE ASSET MANAGEMENT SYSTEM - COLLECTIONS MANAGEMENT SYSTEM",007-000003422,"	00","	04",007-10-1804,"Operation and Maintenance, Navy","	007",,,0.182,0.182,0.327,0,0,0,0,0,0,0.182,0,0.182,0,0.327,0,586877,429282,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003425,"Tools for Environmental Management Configuration Information  (TEMCI)",007-000003425,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.144,0.149,0.154,0,0,0,0,0,0,0.144,0,0.149,0,0.154,0,586878,429283,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003427,"Physical Sciences Laboratory Information Management System Plus",007-000003427,"	00","	04",007-10-3400,"Operation and Maintenance, Air Force","	007",,,0.024,0.024,0.025,0,0,0,0,0,0,0.024,0,0.024,0,0.025,0,586879,429284,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003427,"Physical Sciences Laboratory Information Management System Plus",007-000003427,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.14,0.14,0.14,0,0,0,0,0,0,0.14,0,0.14,0,0.14,0,586880,429284,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003430,"WMA Force Protection",007-000003430,"	00","	04",007-20-3600,"Research, Development, Test and Evaluation, Air Force","	007",,,0.002,0.002,0.002,0,0,0,0,0,0,0.002,0,0.002,0,0.002,0,586881,429285,2016-01-29,20:19:13
"	007","Department of Defense","	57",007-000003430,"WMA Force Protection",007-000003430,"	00","	04",007-40-493003,"Working Capital Fund, Air Force","	007",,,0.798,0.288,0.295,0,0,0,0,0,0,0.798,0,0.288,0,0.295,0,586882,429285,2016-01-29,20:19:13
