Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","35233","","Awarded","","SBAHQ13M0040","","","","yes","no","Yes","LANCER INFORMATION SOLUTIONS, LLC","","0.053886","Firm Fixed Price","","03/27/2013","05/14/2014","U","IGF::OT::IGFORACLE FOR ELA MAINTENANCE (BASE YEAR CONTRACT)","96195","7300","0","2013-09-13 11:40:33","2014-03-13 14:17:18"
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","35239","","Awarded","","SBAHQ13M0156","","","","yes","no","Yes","CARAHSOFT TECHNOLOGY CORPORATION","","0.016595","Firm Fixed Price","","08/12/2013","08/11/2014","U","IGF::OT::IGFPURCHASE OF HP LOADRUNNER VUD LICENSES","96199","7300","0","2013-09-13 11:40:33","2014-03-13 14:17:19"
"028-000001004","461","028","Small Business Administration","OCA: Loan Accounting System (LAS)","35143","","Awarded","","GS06F0836z","","","","yes","no","No","SELECT COMPUTING, INC.","QTA609MCA0010","","Order Dependent (IDV only)","","02/28/2013","","U","FEDERAL ACQUISITION SERVICE GOVERNMENT WIDE ACQUISITION CONTRACT","138335","4732","","2014-03-12 13:30:21","2014-08-31 09:35:48"
"028-000001004","461","028","Small Business Administration","OCA: Loan Accounting System (LAS)","35145","","Awarded","","GS06F0940Z","","","","yes","no","Yes","SOLUTIONS BY DESIGN II, LLC","QTA609MCA0010","","Order Dependent (IDV only)","","10/31/2012","01/01/1970","U","FEDERAL ACQUISITION SERVICE GOVERNMENT WIDE ACQUISITION CONTRACT","95561","4732","","2013-09-12 16:58:25","2014-03-12 13:30:21"
"028-000001004","461","028","Small Business Administration","OCA: Loan Accounting System (LAS)","37461","","Awarded","","SBAHQ-13-R0009","","","","no","no","No","","","","","","","","","","","","","2014-01-31 15:32:05",""
"028-000003005","1097","028","Small Business Administration","GCBD: GCBD Consolidated IT Investments","37865","","Awarded","7300","SBAHQ-13-C-0023","","","SBAHQ-11-Q-0004","yes","yes","Yes","BUSINESS INTEGRA TECHNOLOGY SOLUTIONS, INC","","0.299958","Firm Fixed Price","","01/10/2014","06/19/2014","U","NOTE:  THE SF 1449 IS BEING UTILIZED AS A PLACE HOLDER IN PRISM.  THE LETTER CONTRACT IS UPLOADED IN PRISM SUPPORTING DOCUMENTS.  THIS IS A LETTER CONTRACT SBAHQ-13-C-0023 TO BUSINESS INTEGRA SOLUTIONS, INC. WITH A PERFORMANCE PERIOD OF 5 MONTHS, WITH AN EFFECTIVE DATE OF 30 SEPTEMBER, 2013.  IGF::OT::IGF","96677","7300","0","2014-03-14 11:29:20","2014-03-14 11:29:20"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","21172","30161","Awarded","","SBAHQ10M0349","","","","yes","no","Yes","ALL NATIVE SERVICES","","14.944147","Time and Materials","","06/20/2013","09/23/2015","U","NEW IT INFRASTRUCTURE SUPPORT AGREEMENT CONTRACT","67319","7300","0","2013-09-13 13:00:09","2013-09-13 13:00:09"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","21174","30163","Awarded","","SBAHQ08A0043 /T0001 (SRA -LMAS Hosting)","","","","yes","yes","Yes","SYSTEMS RESEARCH AND APPLICATI","","","Firm Fixed Price","","09/01/2011","01/01/1970","U","EXERCISE OPTION THREE OF THE BPA.","101623","7300","","2013-03-20 15:51:15","2014-03-19 16:06:41"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","21178","30167","Awarded","","SBAHQ10R0017","","","","yes","yes","No","","","","","","","","","","","","","2012-09-13 19:31:37",""
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","21180","30169","Awarded","","SBAHQ10M0349","","","","yes","yes","Yes","ALL NATIVE SERVICES","","10.653204","Time and Materials","","09/09/2013","09/23/2015","U","NEW IT INFRASTRUCTURE SUPPORT AGREEMENT CONTRACT","101625","7300","0","2014-03-19 16:06:41","2014-03-19 16:06:41"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","35253","","Awarded","","SBAHQ-11-A-0006","","","SBAHQ-11-R-0012","yes","yes","Yes","SAVVIS FEDERAL SYSTEMS INCORPORATED","","","Firm Fixed Price","","09/25/2013","01/01/1970","U","HOSTING FACILITIES","101627","7300","","2013-09-13 13:00:09","2014-03-19 16:06:41"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","35255","","Awarded","","SBAHQ-11-F-0135","","","SBAHQ-11-R-0016","yes","yes","Yes","VETERANS ENTERPRISE TECHNOLOGY SOLUTIONS, INC.","","7.366002","Labor Hours","","05/16/2013","09/24/2013","U","HOSTING SERVICES FOR JAAMS AND DCMS","101629","7300","0","2013-09-13 13:00:09","2014-03-19 16:06:41"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","35257","","Awarded","","SBAHQ12F0196","","","","yes","yes","Yes","HARMONIA HOLDINGS GROUP LLC","","6.920061","Firm Fixed Price","","06/28/2013","06/27/2014","U","PROCUREMENT FOR WEB SUPPORT AND ENGINEERING","101631","7300","0","2014-03-19 16:06:41","2014-03-19 16:06:41"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","35259","","Awarded","","SBAHQ12M0213","","","","yes","yes","Yes","TECHNOLOGY SOLUTIONS PROVIDER, INC.","SBAHQ-12-R-0026","3.496500","Firm Fixed Price","","02/27/2013","06/27/2013","U","IT DATABASE OPERATIONS FOR OCIOIGF::OT::IGF PER ACQUISITION PLAN.","101633","7300","0","2014-03-19 16:03:03","2014-03-19 16:06:41"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","38941","","Awarded","","SBAHQ13F0082","","","","yes","no","Yes","1901 GROUP, LLC","","0.072900","Firm Fixed Price","","07/15/2013","07/14/2014","U","IGF::OT::IGFFACILITATION&ACTIVATION OF THE ONLINE SERVICE CATALOG","101635","7300","0","2014-03-19 16:06:41","2014-03-19 16:06:41"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","38943","","Awarded","","SBAHQ13F0110","","","","yes","no","Yes","EMAGINE IT INCORPORATED","","1.121269","Firm Fixed Price","","09/03/2013","08/31/2018","U","IGF::OT::IGFENTERPRISE ARCHITECTURE PROGRAM SUPPORT SERVICES","101639","7300","0","2014-03-19 16:06:41","2014-03-19 16:06:41"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","38945","","Awarded","","SBAHQ13A0004","","","","yes","no","Yes","ARDENT MANAGEMENT CONSULTING, INC.","","","Firm Fixed Price","","07/24/2013","01/01/1970","U","IGF::OT::IGFCHANGE CO AND COR","101637","7300","","2014-03-19 16:06:41","2014-03-19 16:06:41"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","38947","","Awarded","","SBAHQ100011","","","","yes","no","No","","","","","","","","","","","","","2014-03-19 16:03:03",""
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21804","","Awarded","2800","SS000940034","GS35F0262T","4730","N/A","no","no","Yes","USA MOBILITY WIRELESS, INC.","","","Firm Fixed Price","","05/13/2013","01/01/1970","U","BLANKET PURCHASE AGREEMENT - PAGERS-USAGE","97471","2800","","2012-09-13 15:53:02","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21805","","Awarded","2800","SS001040013","GS35F0789J","4730","N/A","no","no","Yes","LEXMARK INTERNATIONAL INC","","","Firm Fixed Price","","02/22/2013","01/01/1970","U","LEXMARK PRINTER BPA","97481","2800","","2012-09-13 15:53:02","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21807","","Awarded","2800","SS001130075","GS35F0585N","4730","SSA-RFQ-11-1010","no","no","Yes","911 ETC, INC.","SSA-RFQ-11-1010","0.263043","Firm Fixed Price","","11/01/2013","10/31/2015","U","OPTION TO EXERCISE NEXT YEAR OF A 5 YEAR MAINTENANCE CONTRACT FOR ENHANCED 911 HQ, DC&ODAR E911 CONTRACT","97483","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21816","","Awarded","2800","SS001140009","GS35F4506G","4730","SSA-RFQ-10-1461","no","yes","Yes","NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION","SSA-RFQ-10-1461","","Firm Fixed Price","","07/29/2013","01/01/1970","U","BPA SETUP FOR NETWORK INFRASTRUCTURE SUPPORT SERVICES","122757","2800","","2014-06-24 13:14:33","2014-06-24 13:14:33"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21817","","Awarded","2800","SS000740029","GS35F0297K","4730","N/A","no","no","Yes","AT&T MOBILITY LLC","","","Order Dependent (IDV only)","","05/13/2013","01/01/1970","U","PDA/CELLULAR PHONESMOBILE COMMUNICATIONS PROJECT FOR WIRELESS SERVICES AND EQUIPMENT, TO INCLUDE AIRTIME, PDAS, CELLULAR PHONES AND PAGERS AND ALL RELATED ACCESSORIES AND SUPPORT SERVICES","122759","2800","","2014-06-24 13:14:33","2014-06-24 13:14:33"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21822","","Awarded","2800","SS001060108","","","N/A","no","no","Yes","LOCKHEED MARTIN CORPORATION","","99.968218","Firm Fixed Price","","09/29/2013","01/01/1970","U","INFORMATION TECHNOLOGY SUPPORT SERVICE CONTRACT","97489","2800","","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21828","","Awarded","2800","SS001040014","GS35F4076D","4730","SSA-RFQ-09-1494","no","no","Yes","DELL MARKETING LIMITED PARTNERSHIP","SSA-RFQ-09-1494","","Firm Fixed Price","","12/24/2013","01/01/1970","U","TO ESTABLISH A PRINTER BPA FOR THE AGENCY","97491","2800","","2012-09-13 15:53:02","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21832","","Awarded","2800","SS000760066","","","SSA-RFP-06-1031","yes","no","Yes","NORTEL GOVERNMENT SOLUTIONS INCORPORATED","SSA-RFP-06-1031","41.393619","Firm Fixed Price","","03/05/2013","01/01/1970","U","SSA VOIP TELEPHONE SYSTEM REPLACEMENT PROJECT","130461","2800","","2014-07-25 10:04:55","2014-07-25 10:04:55"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21835","","Awarded","2800","SS001140005","GS35F0663R","4730","N/A","no","no","Yes","DIGITAL SPEECH SYSTEMS INCORPORATED","","","Firm Fixed Price","","08/26/2013","01/01/1970","U","SUPPORT SERVICES FOR SSA'S AUTOMATED TELEPHONE NOTIFICATION SYSTEM (ATNS) BPA (SS00-09-40010).","97499","2800","","2012-09-13 15:53:02","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","21843","","Awarded","2800","SS011130005","SS000760066","2800","N/A","no","no","Yes","NORTEL GOVERNMENT SOLUTIONS INCORPORATED","","0.016665","Firm Fixed Price","","08/09/2011","03/04/2018","U","IP PHONE 1140 E HANDSET, HANDSET ADAPTER FOR 1140E NORTEL IP PHONE AND HANDSET CORD FOR SOCIAL SECURITY ADMINISTRATION, REGION 1 -  BOSTON, MA","97501","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","23160","","Awarded","2800","SS000931304","GS35F0585N","4730","SSA-RFQ-09-1632","no","no","Yes","911 ETC, INC.","SSA-RFQ-09-1632","0.031542","Firm Fixed Price","","08/27/2013","08/26/2014","U","PURCHASE OF NEW E911 NOTIFICATION SYSTEM FOR CHICAGO RO AND GLPSC.","97503","2800","0","2013-09-12 18:39:18","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","23165","","Awarded","2800","SS001250040","","","SSA-RFP-12-1002","no","no","Yes","COMCAST OF MARYLAND LIMITED PARTNERSHIP","SSA-RFP-12-1002","0.468082","Firm Fixed Price","","01/30/2014","10/13/2016","U","SS00-11-50001 CATV MAINTENANCE EXERCISE OF OPTION YEAR TWO","97505","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","23607","","Awarded","2800","SS001230259","GS35F0337P","4730","N/A","no","no","Yes","SATCOM GLOBAL, INC.","","0.055902","Firm Fixed Price","","03/10/2014","03/10/2015","U","SATELLITE PHONE USAGE","109773","2800","0","2014-04-28 16:06:57","2014-04-28 16:06:57"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","24535","","Awarded","2800","SS001060082","","","N/A","yes","no","Yes","NORTHROP GRUMMAN SYSTEMS CORPORATION","","30.860757","Firm Fixed Price","","01/10/2014","01/01/1970","U","INFORMATION TECHNOLOGY SUPPORT SERVICE CONTRACT","97511","2800","","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","24769","","Awarded","2800","SS001240013","GS35F0511T","4730","N/A","no","no","Yes","EC AMERICA, INC.","","","Firm Fixed Price","","01/29/2014","01/01/1970","U","SERVICE CONTRACT FUNCTION TYPE:IGF::OT::IGFMODIFICATION TO EXTEND OPTION YEAR 1 FOR FIREWALL APPLIANCES AND MAINTENANCE","117815","2800","","2014-05-29 10:21:26","2014-05-29 10:21:26"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","29333","","Awarded","2800","SS001130795","GS35F0495V","4730","SSA-RFQ-11-1302","no","no","Yes","MORGAN, BIRGE\' & ASSOCIATES, INC.","SSA-RFQ-11-1302","0.018932","Firm Fixed Price","","09/01/2011","08/31/2012","U","PLEASE PROCURE THE NECESSARY SERVICES TO MAINTAIN THE DC COMMISSIONERS OFFICE TELEPHONE AND VOICEMAIL SYSTEM","97493","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","32988","","Awarded","2800","SS001330622","NNG07DA28B","8000","SSA-RFQ-13-0319","no","no","Yes","INTELLIGENT DECISIONS, INC.","SSA-RFQ-13-0319","","Firm Fixed Price","","07/09/2013","07/20/2014","U","IGF::OT::IGF  SSA HAS A REQUIREMENT FOR FIFTY-THREE 4510R+E CISCO SWITCHES AND MAINTENANCE.","97447","2800","0","2013-08-07 13:21:52","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","35157","","Awarded","2800","SS001330862","GS35F0329L","4730","","no","no","Yes","SPRINT COMMUNICATIONS COMPANY L.P.","","0.026418","Firm Fixed Price","","08/02/2013","09/01/2014","U","IGF::OT::IGFAIR CARDS AND PHONE SERVICE FOR THE TEXAS REGION.","97449","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","35163","","Awarded","2800","SS001350211","","","SSA-RFQ-13-0590","no","no","Yes","K-OPEN GMBH","SSA-RFQ-13-0590","0.004200","Labor Hours","","09/30/2013","09/29/2014","U","IGF::OT::IGF: TORRUS ENGINEERING SERVICES","97451","2800","0","2013-09-12 18:39:19","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","35165","","Awarded","2800","SS001330850","W91QUZ09A0003","9700","","no","no","Yes","CARAHSOFT TECHNOLOGY CORPORATION","","0.092790","Firm Fixed Price","","09/30/2013","09/29/2014","U","VMWARE LICENSES FOR VIRTUALIZATION","97453","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","36047","","Awarded","2800","SS001331202","NNG07DA46B","8000","SSA-RFQ-13-0685","no","no","Yes","ALVAREZ & ASSOCIATES, LLC","SSA-RFQ-13-0685","0.162463","Firm Fixed Price","","09/30/2013","09/29/2014","U","UPGRADE OF VIDEO TELECONFERENCE ROOM FOR SECURITY WEST BUILDING","97461","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","36051","","Awarded","2800","SS001331116","GS35F0119Y","4732","SSA-RFQ-13-0576","no","no","Yes","CARAHSOFT TECHNOLOGY CORPORATION","SSA-RFQ-13-0576","0.108679","Firm Fixed Price","","09/30/2013","09/29/2014","U","REDHAT ENTERPRISE LINUX SUPPORT SUBSCRIPTIONS","97455","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","36053","","Awarded","2800","SS001331197","NNG07DA18B","8000","SSA-RFQ-13-0763","no","no","Yes","FORCE 3 INCORPORATED","SSA-RFQ-13-0763","6.444970","Firm Fixed Price","","09/30/2013","11/30/2014","U","IGF::OT::IGF CISCO HARDWARE AND MAINTENANCE","97457","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","36055","","Awarded","2800","SS001331157","NNG07DA21B","8000","SSA-RFQ-13-0614","no","no","Yes","SWORD AND SHIELD ENTERPRISE SECURITY INCORPORATED","SSA-RFQ-13-0614","0.110425","Firm Fixed Price","","09/30/2013","09/29/2014","U","F5 BIG IP APPLICATION SECURITY MANAGER","97459","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","36417","","Awarded","2800","SS001451009","","","SSA-RFQ-14-1021","no","no","Yes","IOWA COMMUNICATIONS NETWORK","SSA-RFQ-14-1021","0.120000","Firm Fixed Price","","10/30/2013","09/30/2014","U","IGF::CL::IGF IOWA COMMUNICATIONS NETWORK VIDEO TELECONFERENCING USAGE FOR SITE PROVISIONING, SCHEDULING, ACCESS AND OPERATION OF COMPRESSED VIDEO.","97463","2800","0","2013-12-03 10:42:20","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","37447","","Awarded","2800","SS001431064","GS00Q12NSD0016","4732","N/A","no","no","Yes","NEXTIRAONE FEDERAL, LLC","","3.261606","Firm Fixed Price","","04/08/2014","12/25/2018","U","SERVICE CONTRACT FUNCTION TYPE: IGF::OT::IGF OTHER FUNCTION NEW CONTRACT - HQ TELEPHONE SYSTEM MAINTENANCE AND SUPPORT SERVICES - MN","109771","2800","0","2014-04-28 16:06:57","2014-04-28 16:06:57"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","37449","","Awarded","2800","SS001431135","NNG07DA25B","8000","SSA-RFQ-14-1091","no","no","Yes","RED RIVER COMPUTER COMPANY INCORPORATED","SSA-RFQ-14-1091","11.675797","Firm Fixed Price","","03/06/2014","12/31/2014","U","IGF::OT::IGF CISCO HARDWARE AND SOFTWARE FOR MAINTENANCE.","97469","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
"016-000002251","589","016","Social Security Administration","Infrastructure - Telecommunications","37451","","Awarded","2800","SS001451055","","","SSA-RFQ-14-1104","no","no","Yes","DOCUMENT ESSENTIALS LLC","SSA-RFQ-14-1104","0.048905","Firm Fixed Price","","12/19/2013","12/18/2014","U","THIS CONTRACT IS TO PROVIDE ONGOING MAINTENANCE SERVICES FOR SSA OWNED FACSIMILE TRANSCEIVERS (760) THAT ARE NO LONGER COVERED UNDER THE MANUFACTURER WARRANTY FOR THE FY14.IGF::OT::IGF","97473","2800","0","2014-03-14 16:14:32","2014-03-14 16:14:32"
