Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"018-000001150","1084","018","Department of Education","Security Authorization","Audit Finding Resolution","503","2","None.","No","11/28/2012","15:33:46"
"018-000001150","1084","018","Department of Education","Security Authorization","Published Agency Strategic Plan","505","3","Performance.Gov","Yes","11/28/2012","15:33:46"
"018-000001150","1084","018","Department of Education","Security Authorization","Other Requirement","509","5","None.","No","11/28/2012","15:33:46"
"018-000001150","1084","018","Department of Education","Security Authorization","Presidential Priority","507","4","None.","No","09/12/2012","13:22:18"
"009-000005797","1088","009","Department of Health and Human Services","OS ASPA HHS Web Management Investment","Legislative Mandate","1187","321740","http://www.healthcare.gov/law/full/index.html","Yes","09/13/2012","09:37:40"
"009-000005797","1088","009","Department of Health and Human Services","OS ASPA HHS Web Management Investment","Presidential Priority","1189","321737","www.whitehouse.gov/digitalgov/html5","Yes","09/13/2012","09:37:40"
"009-000276109","1089","009","Department of Health and Human Services","HRSA - BPHC Bureau of Primary Health Care Management Information System (BHCMIS)","Published Agency Strategic Plan","715","320822","http://www.gao.gov/products/GAO-12-546","Yes","09/12/2012","14:27:48"
"009-000276109","1089","009","Department of Health and Human Services","HRSA - BPHC Bureau of Primary Health Care Management Information System (BHCMIS)","Published Agency Strategic Plan","717","320482","http://www.hhs.gov/budget/performance-appendix-fy2013.pdf","Yes","09/12/2012","14:27:48"
"009-000281361","1090","009","Department of Health and Human Services","CMS Fraud Prevention System (FPS) (Formerly CMS National Fraud Prevention Program)","Legislative Mandate","1031","320336","http://www.gpo.gov/fdsys/pkg/PLAW-111publ240/pdf/PLAW-111publ240.pdf","Yes","09/12/2012","16:13:13"
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","Legislative Mandate","1033","319398","http://www.cms.gov/Medicare/Quality-Initiatives-Patient-Assessment-Instruments/QualityImprovementOrgs/index.htmlredirect=/QualityImprovementOrgs/","Yes","09/12/2012","16:13:24"
"009-000281603","1093","009","Department of Health and Human Services","CMS Shared Systems Integrated Testing","Legislative Mandate","719","320439","http://www.ssa.gov/pgm/medicare.htm","Yes","09/12/2012","14:28:06"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","Legislative Mandate","721","317969","http://www.gpo.gov/fdsys/pkg/PLAW-111publ148/pdf/PLAW-111publ148.pdf","Yes","09/12/2012","14:28:30"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","Published Agency Strategic Plan","723","317970","http://cmsnett.cms.hhs.gov/StratPlan2011narrativeREV5.pdf","No","09/12/2012","14:28:30"
"009-000282322","1096","009","Department of Health and Human Services","CMS Physician Feedback Program","Legislative Mandate","725","319298","http://www.cms.gov/Medicare/Medicare-Fee-for-Service-Payment/PhysicianFeedbackProgram/index.html","Yes","09/12/2012","14:28:36"
"009-000282322","1096","009","Department of Health and Human Services","CMS Physician Feedback Program","Published Agency Strategic Plan","727","319300","http://goals.performance.gov/agency/hhs","Yes","09/12/2012","14:28:36"
"028-000003005","1097","028","Small Business Administration","GCBD: GCBD Consolidated IT Investments","Audit Finding Resolution","1555","2","http://archive.sba.gov/idc/groups/public/documents/sba/oig_gcbd_03-05.pdf","Yes","11/30/2012","15:16:19"
"028-000007008","1098","028","Small Business Administration","OCIO: IT Infrastructure","Published Agency Strategic Plan","1599","3","http://www.sba.gov/about-sba-info/11572","Yes","11/30/2012","12:46:56"
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","Legislative Mandate","2227","1","http://www.cio.gov/documents/paperwork_elimination_act.htmlhttp://www.gpo.gov/fdsys/pkg/PLAW-110publ234/html/PLAW-110publ234.htm","No","11/27/2012","17:57:17"
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","Audit Finding Resolution","2229","2","This financial audit was an internal audit, so no report is avaliable via the web.","No","11/27/2012","17:57:17"
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","Published Agency Strategic Plan","2231","3","http://www.nrcs.usda.gov/wps/portal/nrcs/main/national/about/acc/strategyhttp://www.ocfo.usda.gov/usdasp/sp2010/sp2010.pdf","No","11/27/2012","17:57:17"
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","Other Requirement","2235","5","This was a department level decision made on the way forward of the department, no document is avaliable via the web.","No","11/27/2012","17:57:17"
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","Presidential Priority","2233","4","http://cio.gov/documents/25-Point-Implementation-Plan-to-Reform-Federal%20IT.pdf http://www.whitehouse.gov/sites/default/files/omb/egov/digital-government/digital-government.html","No","09/16/2012","18:17:17"
"023-000004200","1100","023","General Services Administration","Performance Dashboards","Legislative Mandate","581","1","http://www.whitehouse.gov/omb/mgmt-gpra/index-gpra","Yes","11/21/2012","13:58:44"
"023-000004200","1100","023","General Services Administration","Performance Dashboards","Other Requirement","583","5","http://www.whitehouse.gov/sites/default/files/omb/assets/memoranda_2010/m10-06.pdf","Yes","11/21/2012","13:58:44"
"023-000003303","1101","023","General Services Administration","USAspending.gov","Legislative Mandate","831","1","http://www.gpo.gov/fdsys/pkg/PLAW-109publ282/pdf/PLAW-109publ282.pdf","Yes","11/26/2012","09:07:48"
"023-000003303","1101","023","General Services Administration","USAspending.gov","Audit Finding Resolution","833","2","www.gao.gov/new.items/d10365.pdf","Yes","11/26/2012","09:07:48"
"023-000003303","1101","023","General Services Administration","USAspending.gov","Other Requirement","835","5","http://www.whitehouse.gov/the-press-office/presidential-memorandum-interagency-task-force-federal-contracting-opportunities-sm","Yes","11/26/2012","09:07:48"
"393-000000042","1102","393","National Archives and Records Administration","Description and Authority Services (DAS)","Published Agency Strategic Plan","929","3","http://www.archhives.gov/about/plans-reports/strategic-plan/","No","09/12/2012","15:58:35"
"021-270139098","1103","021","Department of Transportation","DOTXX126: DOT Identity, Credential, and Access Management (ICAM)","Legislative Mandate","1671","","http://www.whitehouse.gov/sites/default/files/omb/memoranda/2011/m11-11.pdf","Yes","09/14/2012","09:45:29"
"021-270139098","1103","021","Department of Transportation","DOTXX126: DOT Identity, Credential, and Access Management (ICAM)","Legislative Mandate","1673","","https://one.dot.gov/ost/s80/S83/hspd12a/Documents/Order1681-1_ICAM-HSPD12_Implementation_Policy(2011-06-23).pdf","No","09/14/2012","09:45:29"
"021-270139098","1103","021","Department of Transportation","DOTXX126: DOT Identity, Credential, and Access Management (ICAM)","Presidential Priority","1675","1","http://goals.performance.gov/goals_2013","Yes","11/29/2012","11:40:55"
"024-000005072","1104","024","Department of Homeland Security","CBP - TECS Modernization","Legislative Mandate","1227","100","http://cbpnet.cbp.dhs.gov/xp/cbpnet/oit/passenger_sys/pspo_apps/tecs/tecs_mod_sip.xml","No","09/13/2012","10:27:55"
"024-000005072","1104","024","Department of Homeland Security","CBP - TECS Modernization","Published Agency Strategic Plan","1229","300","http://www.dhs.gov/xlibrary/assets/mgmt/dhs-2011-strategic-sustainability-performance-plan.pdf","Yes","09/13/2012","10:27:55"
"015-000014980","1105","015","Department of the Treasury","IT Infrastructure Telecommunications (ITI TSS)","Published Agency Strategic Plan","135","114","http://usmportal/","No","11/30/2012","14:58:15"
"015-000014980","1105","015","Department of the Treasury","IT Infrastructure Telecommunications (ITI TSS)","Other Requirement","2393","1051","www.usmint.gov","Yes","03/21/2013","15:29:04"
"024-000005217","1107","024","Department of Homeland Security","CBP - Integrated Fixed Towers (IFTs)","Published Agency Strategic Plan","1397","300","http://www.dhs.gov/xlibrary/assets/qhsr_report.pdf","Yes","09/13/2012","15:23:02"
"024-000005219","1108","024","Department of Homeland Security","CBP - Northern Border, Remote Video Surveillance System (NBRVSS)","Published Agency Strategic Plan","1915","300","http://cbpnet.cbp.dhs.gov/xp/cbpnet/oc/messages/2011_messages/c1_years.xml","No","09/14/2012","11:09:57"
"024-000005220","1109","024","Department of Homeland Security","CBP - Remote Video Surveillance Systems (RVSS)","Published Agency Strategic Plan","1345","300","http://www.dhs.gov/xlibrary/assets/qhsr_report.pdf","Yes","09/13/2012","14:25:02"
"024-000005216","1110","024","Department of Homeland Security","CBP - Block 1","Published Agency Strategic Plan","1367","300","http://www.dish.gov/xlibrary/assets/qhsr_report.pdf","No","09/13/2012","15:00:00"
"024-000005218","1111","024","Department of Homeland Security","CBP - Mobile Surveillance Capabilities (MSC)","Published Agency Strategic Plan","1343","300","http://www.dhs.gov/xlibrary/assets/qhsr_report.pdf","Yes","09/13/2012","14:24:34"
"007-000000435","1112","007","Department of Defense","COMPOSITE HEALTH CARE SYSTEM","Legislative Mandate","7","39","","No","09/11/2012","11:34:15"
"007-000000435","1112","007","Department of Defense","COMPOSITE HEALTH CARE SYSTEM","Published Agency Strategic Plan","9","41","http://dhims.health.mil/products/garrison/chcs.aspx","Yes","09/11/2012","11:34:15"
"007-000000435","1112","007","Department of Defense","COMPOSITE HEALTH CARE SYSTEM","Published Agency Strategic Plan","11","64","http://comptroller.defense.gov/defbudget/fy2013/fy2013_budget_request_overview_book.pdf","Yes","09/11/2012","11:34:15"
"007-000000435","1112","007","Department of Defense","COMPOSITE HEALTH CARE SYSTEM","Other Requirement","13","42","http://www.healthfinder.gov/orgs/hr1458.htm","Yes","09/11/2012","11:34:15"
"007-000000688","1114","007","Department of Defense","DISTRIBUTED LEARNING SYSTEM","Legislative Mandate","39","30","","No","09/11/2012","11:56:56"
"007-000000688","1114","007","Department of Defense","DISTRIBUTED LEARNING SYSTEM","Presidential Priority","41","31","","No","09/11/2012","11:56:56"
"007-000006040","1119","007","Department of Defense","ARMY ACCESSIONING - INTEGRATED AUTOMATION ARCHITECTURE","Published Agency Strategic Plan","2509","559","some information is located on the army secret network (sipr).","No","03/28/2013","13:12:46"
"007-000006040","1119","007","Department of Defense","ARMY ACCESSIONING - INTEGRATED AUTOMATION ARCHITECTURE","Published Agency Strategic Plan","2511","568","https://rbuild.pentagon.mil/ (army requirements builder (rbuilder) site)","No","03/28/2013","13:12:46"
"007-000006525","1121","007","Department of Defense","MARINE CORPS TOTAL FORCE SYSTEM-PERSONNEL","Legislative Mandate","2299","36","http://www.gpo.gov/fdsys/pkg/fr-2010-01-21/pdf/2010-1229.pdf","No","09/28/2012","08:54:09"
"007-000006525","1121","007","Department of Defense","MARINE CORPS TOTAL FORCE SYSTEM-PERSONNEL","Legislative Mandate","2295","34","http://uscode.house.gov/download/title_10.shtml","Yes","09/28/2012","08:54:09"
"007-000006525","1121","007","Department of Defense","MARINE CORPS TOTAL FORCE SYSTEM-PERSONNEL","Legislative Mandate","2297","35","http://www.gpo.gov/fdsys/pdg/plaw-111publ31/content-detail.html","No","09/28/2012","08:54:09"
"007-000000573","1124","007","Department of Defense","DEFENSE CIVILIAN PERSONNEL DATA SYSTEM","Presidential Priority","33","462","tbd","No","09/11/2012","11:47:46"
"015-000000369","1127","015","Department of the Treasury","Foreign Account Tax Compliance Act (FATCA)","Legislative Mandate","91","37","http://www.gpo.gov/fdsys/pkg/PLAW-111publ147/pdf/PLAW-111publ147.pdf","Yes","11/30/2012","12:21:35"
"015-000000369","1127","015","Department of the Treasury","Foreign Account Tax Compliance Act (FATCA)","Published Agency Strategic Plan","93","76","http://www.treasury.gov/about/budget-performance/strategic-plan/Pages/fy2012-2015plan.aspx","Yes","11/30/2012","12:21:35"
"014-000000042","1129","014","Department of State","Messaging Services, Email and Remote Connectivity","Legislative Mandate","1639","1","http://www.gpo.gov/fdsys/browse/collectionUScode.actioncollectionCode&#61;USCODEhttp://en.wikipedia.org/wiki/Privacy_Act_of_1974http://csrc.nist.gov/groups/SMA/fisma/index.htmlhttp://en.wikipedia.org/wiki/Federal_Information_Security_Management_Act_of_2002","No","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","Messaging Services, Email and Remote Connectivity","Published Agency Strategic Plan","1641","3","http://arpsdir.a.state.gov/fam/05fam/05fam1020.htmlhttp://www.state.gov/s/dmr/qddr/185613.htmhttp://www.state.gov/s/d/rm/rls/dosstrat/","No","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","Messaging Services, Email and Remote Connectivity","Other Requirement","1643","5","http://www.state.gov/documents/organization/89256.pdfhttp://www.state.gov/documents/organization/84183.pdf   (DOS CIO)http://oig.state.gov/documents/organization/16352.pdfhttp://www.state.gov/documents/organization/59187.pdf","No","09/14/2012","08:32:39"
"014-000000032","1132","014","Department of State","Consular Systems Modernization","Legislative Mandate","1909","1","http://www.intelligence.senate.gov/patriot.pdf http://www.gpo.gov/fdsys/pkg/PLAW-107publ173/pdf/PLAW-107publ173.pdf http://www.dhs.gov/xlibrary/assets/hr_5005_enr.pdf","Yes","09/14/2012","11:01:31"
"014-000000032","1132","014","Department of State","Consular Systems Modernization","Audit Finding Resolution","1911","2","http://oig.state.gov/documents/organization/126337.pdfhttp://oig.state.gov/documents/organization/125615.pdfhttp://oig.state.gov/documents/organization/53246.pdfhttp://oig.state.gov/documents/organization/128607.pdf","No","03/26/2013","10:34:31"
"014-000000032","1132","014","Department of State","Consular Systems Modernization","Published Agency Strategic Plan","1913","3","http://www.state.gov/s/d/rm/rls/dosstrat/2007/html/82957.htm http://www.state.gov/documents/organization/156215.pdf","Yes","09/14/2012","11:01:31"
