Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"026-000005010","38","026","National Aeronautics and Space Administration","JSC DA Flight Operations User Applications (UA)","19920","51305","Awarded","","NNJ09HD46C","","","","no","yes","Yes","LOCKHEED MARTIN CORPORATION","","58.060232","Cost Plus Award Fee","","02/21/2012","09/30/2013","U","THE FACILITIES DEVELOPMENT AND OPERATIONS CONTRACT(FDOC) SPECIFIES TECHNICAL, MANAGERIAL, AND ADMINSTRATIVE WORK NEEDED TO ENSURE THE AVAILABLITITY, INTEGRITY, AND RELIABILITY OF MISSIONOPERATIONS FACILITES SUPPORTING NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) HUMAN SPACE FLIGHT (HSF) PROGRAMS REQUIRING MISSION OPERATIONS SUPPORT. THE OBJECTIVE OF THIS CONTRACT IS TO CONSOLIDATE EFFORTS ACROSS THE FACILITIES COVERED UNDER FODOC IN ORDER TO MAXIMIZE SYNERGY FOR HARDWARE AND SOFTWARE DEVELOPMENT, MODIFICATION, SUSTAINING. MAINTENANCE, RECONFIGURATION, AND OPERATIONS FOR THE PURPOSE OF REDUCING COST WITHOUT COMPROMISING FACILITY FUNCTIONALITY AND PERFORMANCE. NASA WILL COLLABORATE WITH THE CONTRACTOR ON DEVELOPING PROCEDURAL AND TECHNICAL INNOVATIONS THAT IMPROVE QUALITY, ENSURE CUSTOMER SATISFACTION AND REDUCE COST. MISSION OPERATIONS FACILITIES CURRENTLY SUPPORT THE SPACE SHUTTLE PROGRAMAND THE INTERNATIONAL SPACE STATION PROGRA, INCLUDING INTERNATIONAL PARTNER AND COMMMERCIAL VISITING VEHICLES. MISSION OPERATIONS FACILITIES SUPPORTING THE CNSTELLATION PROGRAM(CXP) ARE CONTINUOUSLY UNDER DEVELOPMENT IN CONCERT WITH CXP FORMULATION AND IMPLEMENTATION. FDOC APPLIES TO THE FACILITIES OF THESE THREE PROGRAMS, AND ANY OTHER HSF PROGRAM REQUIRING MISSION OPERATIONS FACILITY SUPPORT. IN ADDITION, FUTURE MISSION OPERATIONS FACILITIES AND CAPABILITIES ARE WITHIN THE TECHNICAL SCOPE OF THIS SOW, AND FDOC WORLK ASSOCIATED WITH THESE FACILITIES WILL BE ENABLED THROUGH IDIQ.","31089","8000","0","2013-03-20 16:23:02","2013-03-20 16:23:02"
"026-000005030","40","026","National Aeronautics and Space Administration","JSC DA Space Station Training Facility (SSTF)","19958","51314","Awarded","","NNJ09HD46C","","","","no","yes","Yes","LOCKHEED MARTIN CORPORATION","","88.261039","Cost Plus Award Fee","","05/21/2012","09/30/2013","U","THE FACILITIES DEVELOPMENT AND OPERATIONS CONTRACT(FDOC) SPECIFIES TECHNICAL, MANAGERIAL, AND ADMINSTRATIVE WORK NEEDED TO ENSURE THE AVAILABLITITY, INTEGRITY, AND RELIABILITY OF MISSIONOPERATIONS FACILITES SUPPORTING NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) HUMAN SPACE FLIGHT (HSF) PROGRAMS REQUIRING MISSION OPERATIONS SUPPORT. THE OBJECTIVE OF THIS CONTRACT IS TO CONSOLIDATE EFFORTS ACROSS THE FACILITIES COVERED UNDER FODOC IN ORDER TO MAXIMIZE SYNERGY FOR HARDWARE AND SOFTWARE DEVELOPMENT, MODIFICATION, SUSTAINING. MAINTENANCE, RECONFIGURATION, AND OPERATIONS FOR THE PURPOSE OF REDUCING COST WITHOUT COMPROMISING FACILITY FUNCTIONALITY AND PERFORMANCE. NASA WILL COLLABORATE WITH THE CONTRACTOR ON DEVELOPING PROCEDURAL AND TECHNICAL INNOVATIONS THAT IMPROVE QUALITY, ENSURE CUSTOMER SATISFACTION AND REDUCE COST. MISSION OPERATIONS FACILITIES CURRENTLY SUPPORT THE SPACE SHUTTLE PROGRAMAND THE INTERNATIONAL SPACE STATION PROGRA, INCLUDING INTERNATIONAL PARTNER AND COMMMERCIAL VISITING VEHICLES. MISSION OPERATIONS FACILITIES SUPPORTING THE CNSTELLATION PROGRAM(CXP) ARE CONTINUOUSLY UNDER DEVELOPMENT IN CONCERT WITH CXP FORMULATION AND IMPLEMENTATION. FDOC APPLIES TO THE FACILITIES OF THESE THREE PROGRAMS, AND ANY OTHER HSF PROGRAM REQUIRING MISSION OPERATIONS FACILITY SUPPORT. IN ADDITION, FUTURE MISSION OPERATIONS FACILITIES AND CAPABILITIES ARE WITHIN THE TECHNICAL SCOPE OF THIS SOW, AND FDOC WORLK ASSOCIATED WITH THESE FACILITIES WILL BE ENABLED THROUGH IDIQ.","31013","8000","0","2013-03-20 16:14:58","2013-03-20 16:14:58"
"026-000001102","1215","026","National Aeronautics and Space Administration","NASA Financial Management System","26763","65369","Awarded","","NNM11AA02C","","","","yes","no","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","9.956038","Firm Fixed Price","","02/01/2013","01/01/1970","U","ENTERPRISE APPLICATIONS SERVICE TECHNOLOGIES (EAST) CONTRACT","31299","8000","","2013-03-21 09:14:37","2013-03-21 09:14:37"
"393-000000001","799","393","National Archives and Records Administration","Electronic Records Archives (ERA)","22217","","Awarded","8800","NAMA-11-F-0109","GS-35F-4984H","4730","NAMA-11-Q-0012","yes","no","Yes","INTERNATIONAL BUSINESS MACHINE","NAMA-11-Q-0012","12.380431","Firm Fixed Price","","01/31/2013","09/30/2021","U","DE-OBLIGATION OF FUNDS.","38751","8800","0","2013-03-28 11:30:10","2013-03-28 11:30:10"
"393-000000042","1102","393","National Archives and Records Administration","Description and Authority Services (DAS)","21991","","Awarded","8800","NAMA-10-C-0011","","","NAMA-10-Q-0065","no","yes","Yes","PROJECT PERFORMANCE CORPORATION","NAMA-10-Q-0065","4.804221","Firm Fixed Price","","05/30/2012","09/28/2015","U","ARC TOOLS DEVELOPMENT","38171","8800","0","2013-03-27 14:24:46","2013-03-27 14:24:46"
"393-000000031","789","393","National Archives and Records Administration","Archives and Records Center Information System (ARCIS)","21986","","Awarded","8800","NAMA-08-F-0088","GS-25F-0061P","4730","","no","no","Yes","THE KANE COMPANY","","2.626834","Combination (two or more)","","09/23/2012","09/22/2013","U","BARCODING SERVICES AND SUPPLIES","38169","8800","0","2013-03-27 14:24:28","2013-03-27 14:24:28"
"393-000000008","790","393","National Archives and Records Administration","IT Infrastructure","22000","","Awarded","8800","NAMA-09-F-0015","GS-35F-5901H","4730","NAMA-09-Q-0001","no","no","Yes","CAPSTONE CORPORATION","NAMA-09-Q-0001","25.904316","Combination (two or more)","","02/26/2013","03/31/2014","U","NARA'S IT AND TELECOMMUNICATIONS SUPPORT SERVICES.","38173","8800","0","2013-03-27 14:25:07","2013-03-27 14:25:07"
"393-000000008","790","393","National Archives and Records Administration","IT Infrastructure","22002","","Awarded","8800","NAMA-10-M-0047","","","NAMA-10-Q-0058","no","no","Yes","DELL MARKETING L.P.","NAMA-10-Q-0058","3.146491","Firm Fixed Price","","06/12/2012","06/24/2013","U","MICROSOFT SOFTWARE ASSURANCE ENTERPRISE AGREEMENT WITH TRUE UP.","38175","8800","0","2013-03-27 14:25:07","2013-03-27 14:25:07"
"393-000000008","790","393","National Archives and Records Administration","IT Infrastructure","22003","","Awarded","8800","NAMA-09-D-0008","","","NAMA-06-Q-0027","no","no","Yes","AUTONOMIC RESOURCES LLC","","","Time and Materials","","07/14/2011","01/01/1970","U","WIRSELESS SURVEYS AND NETWORK INSTALLATION","38177","8800","","2013-03-27 14:25:07","2013-03-27 14:25:07"
"393-000000008","790","393","National Archives and Records Administration","IT Infrastructure","26163","","Awarded","8800","NAMA-12-F-0105","GS-35F-0296R","4730","NAMA-12-F-0105","no","no","Yes","ARROW ENTERPRISE COMPUTING SOLUTIONS INC.","","0.628536","Firm Fixed Price","","07/01/2012","06/30/2013","U","PURCHASE OF SOFTWARE SUPPORT FOR NOVELL SOFTWARE.","38179","8800","0","2013-03-27 14:25:07","2013-03-27 14:25:07"
"393-000000008","790","393","National Archives and Records Administration","IT Infrastructure","31053","","Awarded","8800","NAMA-12-F-0182","GS-35F-0343J","4730","NAMA-12-F-0182","no","no","Yes","UNISYS CORPORATION","","2.369744","Firm Fixed Price","","12/11/2012","09/26/2013","U","CLOUD E-MAIL","38753","8800","0","2013-03-28 11:43:00","2013-03-28 11:43:00"
"393-000000038","795","393","National Archives and Records Administration","Holdings Management System (HMS)","21998","","Awarded","8800","NAMA-08-F-0088","GS-25F-0061P","4730","","no","yes","Yes","THE KANE COMPANY","","2.626834","Combination (two or more)","","09/23/2012","09/22/2013","U","BARCODING SERVICES AND SUPPLIES","38419","8800","0","2013-03-27 16:43:38","2013-03-27 16:43:38"
"393-000000038","795","393","National Archives and Records Administration","Holdings Management System (HMS)","31043","","Awarded","8800","NAMA-12-F-0160","GS-35F-0051K","4730","","no","yes","Yes","OPTIMOS INCORPORATED","","7.069770","Time and Materials","","09/11/2012","09/16/2013","U","O&M AND DEVELOPMENT SUPPORT SERVICES FOR NARA'S INTEGRATED SIEBEL PLATFORM","38421","8800","0","2013-03-27 16:43:38","2013-03-27 16:43:38"
"422-000000032","450","422","National Science Foundation","IT Infrastructure, Office Automation and Telecommunications","20835","571","Awarded","4900","NSFDACS09D1610","GS35F4461G","4730","","no","no","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","23.878495","Time and Materials","","03/13/2013","02/12/2014","U","DATA CENTER AND INFRASTRUCTURE SUPPORT SERVICES","60967","4900","0","2013-08-30 11:24:48","2013-08-30 11:24:48"
"422-000000032","450","422","National Science Foundation","IT Infrastructure, Office Automation and Telecommunications","20836","572","Awarded","4900","NSFDACS08D1536","GS23F9806H","4730","","no","no","Yes","SYSTEMS RESEARCH AND APPLICATI","DACS08Q2182","3.124465","Time and Materials","","06/11/2013","10/14/2013","U","IT BUSINESS MANAGEMENT SERVICES","60969","4900","0","2013-08-30 11:24:48","2013-08-30 11:24:48"
"422-000000032","450","422","National Science Foundation","IT Infrastructure, Office Automation and Telecommunications","20837","1214","Awarded","4900","NSFDACS10T1198","GS00F0006N","4730","","no","no","Yes","ADVANCED MANAGEMENT TECHNOLOGY","","22.890203","Time and Materials","","03/27/2013","03/31/2012","U","INFORMATION TECHNOLOGY CUSTOMER SERVICE SUPPORT CENTER","60971","4900","0","2013-08-30 11:24:48","2013-08-30 11:24:48"
"422-000000032","450","422","National Science Foundation","IT Infrastructure, Office Automation and Telecommunications","20839","2051","Awarded","4900","NSFDACS10C1278","","","","no","no","Yes","2020 COMPANY, LLC","DACS10P2151","1.335000","Time and Materials","","09/13/2011","08/08/2012","U","SYSTEMS ENGINEERING AND TECHNICAL ASSISTANCE FOR THE DIVISION OF INFORMATION SYSTEMS","60973","4900","0","2012-09-14 10:18:57","2013-08-30 11:24:48"
"422-000000032","450","422","National Science Foundation","IT Infrastructure, Office Automation and Telecommunications","26865","79621","Awarded","4900","NSFDACS13T1188","GS35F0401N","4730","DACS12Q03GI","no","no","Yes","CATAPULT TECHNOLOGY LTD","","2.174173","Time and Materials","","01/01/2014","12/31/2019","U","IGF::OT::IGF   ITCAPS SUPPORT CONTRACT","60975","4900","0","2013-08-30 11:24:48","2013-08-30 11:24:48"
"422-000001327","451","422","National Science Foundation","iTRAK","20840","573","Awarded","","NSFDACS08D1570","GS10F0466N","4900","DACS08Q2196","no","no","Yes","PRICEWATERHOUSECOOPERS LLP","","6.718771","Time and Materials","","07/15/2013","03/31/2015","U","PROJECT & FINANCIAL MANAGEMENT SUPPORT","60977","4900","0","2013-08-30 11:27:30","2013-08-30 11:27:30"
"422-000001327","451","422","National Science Foundation","iTRAK","26893","79510","Awarded","","NSFDACS12T1582","NSFDACS12C1236","4900","DACS12P2108","yes","yes","Yes","ACCENTURE FEDERAL SERVICES LLC","","9.274500","Time and Materials","","08/23/2013","09/29/2014","U","IGF::OT::IGF OTHER FUNCTIONS - FEDERAL FINANCIAL SYSTEM IMPLEMENTATION AND INTEGRATION SERVICES","60979","4900","0","2013-08-30 11:27:30","2013-08-30 11:27:30"
"422-000000001","453","422","National Science Foundation","Financial and Accounting System (FAS).","20830","575","Awarded","","NSFDACS08D1536","GS23F9806H","4730","","no","no","Yes","SYSTEMS RESEARCH AND APPLICATI","DACS08Q2182","3.124465","Time and Materials","","06/11/2013","10/14/2013","U","IT BUSINESS MANAGEMENT SERVICES","60957","4900","0","2013-08-30 11:11:20","2013-08-30 11:11:20"
"422-000000001","453","422","National Science Foundation","Financial and Accounting System (FAS).","20831","577","Awarded","4900","NSFDACS0733650","GS00T99ALD0202","4735","","no","yes","Yes","BOOZ ALLEN HAMILTON INC","","25.439344","Cost Plus Fixed Fee","","04/26/2011","04/30/2012","U","IT BUSINESS SOLUTIONS AND SERVICES","60959","4900","0","2013-07-31 12:02:24","2013-08-30 11:11:20"
"422-000000001","453","422","National Science Foundation","Financial and Accounting System (FAS).","26867","79553","Awarded","4900","NSFDACS11D1623","GS06F0334Z","4730","","no","no","Yes","CATAPULT TECHNOLOGY LTD","","3.995664","Firm Fixed Price","","09/17/2012","09/30/2012","U","SYSTEMS ENGINEERING AND TECHNICAL ASSISTANCE","60961","4900","0","2013-03-28 11:56:59","2013-08-30 11:11:20"
"422-000000001","453","422","National Science Foundation","Financial and Accounting System (FAS).","26869","79629","Awarded","4900","NSFDACS13T1188","GS35F0401N","4730","DACS12Q03GI","no","no","Yes","CATAPULT TECHNOLOGY LTD","","2.174173","Time and Materials","","01/01/2014","12/31/2019","U","IGF::OT::IGF   ITCAPS SUPPORT CONTRACT","60963","4900","0","2013-08-30 11:11:20","2013-08-30 11:11:20"
"422-000000001","453","422","National Science Foundation","Financial and Accounting System (FAS).","26871","79630","Awarded","4900","NSFDACS12T1578","GS00Q09BGD0019","4735","DACS12Q02GI","no","yes","Yes","BOOZ ALLEN HAMILTON INC.","NSFDACS12Q02GI","27.329466","Time and Materials","","08/28/2013","12/14/2013","U","IGF::OT::IGF SERVICES IT","60965","4900","0","2013-08-30 11:11:20","2013-08-30 11:11:20"
"422-999991361","454","422","National Science Foundation","Research.gov","20824","586","Awarded","4900","NSFDACS09D1261","GS35F0634R","4730","","no","no","Yes","IRONWORKS CONSULTING, L.L.C.","DACS09Q2111","18.764108","Time and Materials","","09/28/2012","03/10/2014","U","CONTENT, PORTAL, AND SEARCH SERVICES","60981","4900","0","2013-08-30 11:31:10","2013-08-30 11:31:10"
"422-999991361","454","422","National Science Foundation","Research.gov","20825","589","Awarded","4900","NSFDACS08D1536","GS23F9806H","4730","","no","no","Yes","SYSTEMS RESEARCH AND APPLICATI","DACS08Q2182","3.124465","Time and Materials","","06/11/2013","10/14/2013","U","IT BUSINESS MANAGEMENT SERVICES","60983","4900","0","2013-08-30 11:31:10","2013-08-30 11:31:10"
"422-999991361","454","422","National Science Foundation","Research.gov","20827","585","Awarded","4900","NSFDACS0733650","GS00T99ALD0202","4735","","no","yes","Yes","BOOZ ALLEN HAMILTON INC","","25.439344","Cost Plus Fixed Fee","","04/26/2011","04/30/2012","U","IT BUSINESS SOLUTIONS AND SERVICES","60985","4900","0","2013-07-31 11:13:09","2013-08-30 11:31:10"
"422-999991361","454","422","National Science Foundation","Research.gov","26941","79565","Awarded","4900","NSFDACS11D1623","GS06F0334Z","4730","","no","no","Yes","CATAPULT TECHNOLOGY LTD","","3.995664","Firm Fixed Price","","09/17/2012","09/30/2012","U","SYSTEMS ENGINEERING AND TECHNICAL ASSISTANCE","60987","4900","0","2012-10-31 13:37:02","2013-08-30 11:31:10"
"422-999991361","454","422","National Science Foundation","Research.gov","26943","79564","Awarded","4900","NSFDACS13T1188","GS35F0401N","4730"," DACS12Q03GI","no","no","Yes","CATAPULT TECHNOLOGY LTD","","2.174173","Time and Materials","","01/01/2014","12/31/2019","U","IGF::OT::IGF   ITCAPS SUPPORT CONTRACT","60989","4900","0","2013-08-30 11:31:10","2013-08-30 11:31:10"
"422-999991361","454","422","National Science Foundation","Research.gov","26945","79572","Awarded","4900","NSFDACS12T1578","GS00Q09BGD0019","4735","DACS12Q02GI","no","yes","Yes","BOOZ ALLEN HAMILTON INC.","NSFDACS12Q02GI","27.329466","Time and Materials","","08/28/2013","12/14/2013","U","IGF::OT::IGF SERVICES IT","60991","4900","0","2013-08-30 11:31:10","2013-08-30 11:31:10"
"422-000001328","852","422","National Science Foundation","Legacy Mission Applications","20832","1216","Awarded","4900","NSFDACS0733650","GS00T99ALD0202","4735","","no","yes","Yes","BOOZ ALLEN HAMILTON INC","","25.439344","Cost Plus Fixed Fee","","04/26/2011","04/30/2012","U","IT BUSINESS SOLUTIONS AND SERVICES","61003","4900","0","2013-07-31 12:00:00","2013-08-30 12:34:53"
"422-000001328","852","422","National Science Foundation","Legacy Mission Applications","20834","1215","Awarded","4900","NSFDACS08D1536","GS23F9806H","4730","","no","no","Yes","SYSTEMS RESEARCH AND APPLICATI","DACS08Q2182","3.124465","Time and Materials","","06/11/2013","10/14/2013","U","IT BUSINESS MANAGEMENT SERVICES","61005","4900","0","2013-08-30 12:34:53","2013-08-30 12:34:53"
"422-000001328","852","422","National Science Foundation","Legacy Mission Applications","26931","79561","Awarded","4900","NSFDACS11D1623","GS06F0334Z","4730","","no","no","Yes","CATAPULT TECHNOLOGY LTD","","3.995664","Firm Fixed Price","","09/17/2012","09/30/2012","U","SYSTEMS ENGINEERING AND TECHNICAL ASSISTANCE","61007","4900","0","2012-10-31 13:36:41","2013-08-30 12:34:53"
"422-000001328","852","422","National Science Foundation","Legacy Mission Applications","26933","79631","Awarded","4900","NSFDACS13T1188","GS35F0401N","4730","DACS12Q03GI","no","no","Yes","CATAPULT TECHNOLOGY LTD","","2.174173","Time and Materials","","01/01/2014","12/31/2019","U","IGF::OT::IGF   ITCAPS SUPPORT CONTRACT","61009","4900","0","2013-08-30 12:34:53","2013-08-30 12:34:53"
"422-000001328","852","422","National Science Foundation","Legacy Mission Applications","26935","79632","Awarded","4900","NSFDACS12T1578","GS00Q09BGD0019","4735","DACS12Q02GI","no","yes","Yes","BOOZ ALLEN HAMILTON INC.","NSFDACS12Q02GI","27.329466","Time and Materials","","08/28/2013","12/14/2013","U","IGF::OT::IGF SERVICES IT","61011","4900","0","2013-08-30 12:34:53","2013-08-30 12:34:53"
"429-000001020","9","429","Nuclear Regulatory Commission","Budget Formulation System (BFS)","18428","","Awarded","3100","NRCT001","NRCDR0909340","3100","","yes","no","Yes","DELOITTE CONSULTING LLP","","0.605000","Firm Fixed Price","","09/21/2010","05/30/2011","U","OPERATIONS AND MAINTENANCE FOR THE BUDGET FORMULATION SYSTEM","50607","3100","0","2013-05-22 14:10:47","2013-05-22 14:10:47"
"429-000001020","9","429","Nuclear Regulatory Commission","Budget Formulation System (BFS)","31563","","Awarded","1344","DOC45PAPT1320001","GS35F0617Y","4732","NRC-HQ-12-R-09-0166","yes","no","Yes","DELOITTE CONSULTING LLP","","","Labor Hours","","12/19/2012","01/01/1970","U","IGF::OT::IGF APPLICATION MANAGEMENT, OPERATIONS AND MAINTENANCE, AND OTHER SUPPORT SERVICES FOR THE UNITED STATES PATENT AND TRADEMARK OFFICE (USPTO) CORPORATE PLANNING TOOL (CPT), ALSO KNOWN AS COGNOS","45427","1344","","2013-04-23 08:06:27","2013-04-23 08:06:27"
"429-000001020","9","429","Nuclear Regulatory Commission","Budget Formulation System (BFS)","32763","","Awarded","3100","NRC-HQ-12-P-09-0230","","","","yes","no","Yes","IMMIXTECHNOLOGY, INC.","","0.103624","Firm Fixed Price","","10/01/2012","09/30/2014","U","BUDGET FORMULATION SYSTEM (BFS) ORACLE ENTERPRISE PERFORMANCE MANAGEMENT (EPM) ANNUAL LICENSE AND SUPPORT.","55686","3100","0","2013-06-27 16:15:08","2013-06-27 16:15:08"
"429-000002016","90","429","Nuclear Regulatory Commission","Time and Labor Modernization (TLM)","27565","","Awarded","3100","NRCHQ12T090019","NRCHQ11C330059","3100","","yes","no","Yes","CGI FEDERAL INC.","","0.331937","Labor Hours","","12/19/2012","09/25/2013","U","IGF::OT::IGF MOM FA2, HRMS, MAINTENANCE AND OPERATION OF NRC LEGACY SYSTEMS. FUNCTIONAL AREA 2 (FA2) FOR MAINTENANCE, OPERATION, AND MODERNIZATION SUPPORT OF U.S. NUCLEAR REGULATORY COMMISSION APPLICATION SYSTEMS AND ENVIRONMENT","36807","3100","0","2013-03-26 11:10:12","2013-03-26 11:10:12"
"429-000002016","90","429","Nuclear Regulatory Commission","Time and Labor Modernization (TLM)","28333","","Awarded","3100","NRCHQ13F090012","GS35F4543G","4730","","no","no","Yes","DLT SOLUTIONS, INC.","","0.101503","Firm Fixed Price","","12/02/2012","12/01/2013","U","HRMS PEOPLESOFT/ORACLE LICENSES, MAINTENANCE&SUPPORT","36809","3100","0","2013-03-26 11:10:12","2013-03-26 11:10:12"
"429-000000010","89","429","Nuclear Regulatory Commission","Agencywide Documents Access and Management System (ADAMS)","18426","","Awarded","3100","NRCDR3308301","GS35F0522J","4730","","","no","Yes","INFORMATION MANUFACTURING CORPORATION","","3.747915","Time and Materials","","02/23/2012","09/05/2012","U","AGENCYWIDE DOCUMENTS ACCESS AND MANAGEMENT SYSTEM (ADAMS) DOCUMENT PROCESSING SUPPORT SERVICES","36767","3100","0","2013-03-26 11:08:32","2013-03-26 11:08:32"
"429-000000010","89","429","Nuclear Regulatory Commission","Agencywide Documents Access and Management System (ADAMS)","18427","","Awarded","3100","NRCDR3310342","","","","","no","Yes","CGI FEDERAL INC.","NRC-33-10-ADAMS","","Order Dependent (IDV only)","","07/23/2012","01/01/1970","U","MODIFICATION TO EXERCISE OPTIONIT SERVICES - SYSTEMS SUPPORT&MIGRATION FOR NRC'S AGENCYWIDE DOCUMENTS ACCESS AND MANAGEMENT SYSTEM (ADAMS)","36769","3100","","2012-10-02 09:14:03","2013-03-26 11:08:32"
"429-000000010","89","429","Nuclear Regulatory Commission","Agencywide Documents Access and Management System (ADAMS)","27567","","Awarded","3100","NRCHQ12T330025","3100","3100","","","no","Yes","LOCKHEED MARTIN CORPORATION","","0.800000","Labor Hours","","01/28/2013","09/25/2013","U","MAINTENANCE, OPERATION, AND MODERNIZATION (MOM) SUPPORT; FUNCTIONAL AREA 2 M&O OF LEGACY SYSTEMS/META-SYSTEMS SUPPORT.","37607","3100","0","2013-03-26 11:08:32","2013-03-27 03:25:19"
