Unique_Investment_Identifier,Contract_ID,IDV_PIID,Vendor_name,Contract_size,Type of Contract (USAspending),Contract_Description,Timestamp (Contract)
016-000002250,23597,GS07F9460G,EATON CORPORATION,0.008575,Firm Fixed Price,RENEW MAINTENANCE ON UPS DEVICES W/ EATON ELECTRICAL INC.REFER TO PURCHASE ORDER SS00-10-30406 WITH EATON ELECTRICAL INC.,2012-02-28 18:57:02
016-000002250,23600,NNG07DA08B,PC MALL GOV INC,19.777108,Firm Fixed Price,"STK TAPE DRIVES, MEDIA, AND PORTS",2012-06-29 15:00:55
016-000002250,23601,NNG07DA35B,CDW GOVERNMENT LLC,0.023721000000000003,Firm Fixed Price,PURCHASE OF 50 LICENSES OF XMLSPY OFF GSA SCHEDULE - TOOL MANAGEMENT SOFTWARE,2012-02-28 19:11:51
016-000002250,23602,NNG07DA25B,RED RIVER COMPUTER COMPANY INCORPORATED,0.01555,Firm Fixed Price,"PREVENTIVE AND REMEDIAL MAINTENANCE OF GOVERNMENT-OWNED EUIPMENT AND SOFTWARE FOR THE DELL PRECISION WST 7400, POWER VAULT ML6010 CMLT04, POWER VAULT MD300, EQUAL LOGIC STORAGE DEVICE PD5500E, INTEL POWER EDGE PE2951, AND POWER CONNECT 5448.",2012-04-30 14:29:57
016-000002250,23605,NNG07DA39B,"IRON BOW TECHNOLOGIES, LLC",0.047651,Firm Fixed Price,MCAFEE SOFTWARE MAINTENANCE,2012-02-28 19:11:51
016-000002250,24127,GS35F0119Y,CARAHSOFT TECHNOLOGY CORPORATION,0.008294,Firm Fixed Price,RENEWAL OF SS00-10-30575 EMC NETWORK SOFTWARE,2012-04-30 14:29:57
016-000002250,24129,GS35F0668S,VOCUS INCORPORATED,0.182362,Firm Fixed Price,RENEW MAINTENANCE ON VOCUS SOFTWARE.,2012-04-30 14:29:57
016-000002250,24131,GS35F0834P,NEWERA SOFTWARE INCORPORATED,0.009793000000000001,Firm Fixed Price,RENEW MAINTENANCE ON STAND ALONE EDIT SOFTWARE,2012-04-30 14:29:57
016-000002250,24133,NNG07DA12B,INTERNATIONAL BUSINESS MACHINES CORPORATION,0.0925,Firm Fixed Price,RENEW MAINTENANCE IBM DATAPOWER GATEWAY XS40PREVIOUS DELIVERY ORDER - SS00-11-30498,2012-06-29 15:00:55
016-000002250,24135,NNG07DA22B,BLUE TECH INCORPORATED,0.056379,Firm Fixed Price,RENEW MAINTENANCE ON OPNET SOFTWARE.,2012-04-30 14:29:57
016-000002250,24137,NNG07DA31B,"IRON BOW TECHNOLOGIES, LLC",25.713392000000002,Firm Fixed Price,CISCO DMZ TECHNOLOGY REFRESHMENT AND MAINTENANCE,2012-04-30 14:29:57
016-000002250,24139,NNG07DA36B,"PRESIDIO NETWORKED SOLUTIONS, INC.",1.703968,Firm Fixed Price,EMC STORAGE DEVICES AND RELATED SOFTWARE:  PROVIDE FUNDS FOR MAINTENANCE OF EMC STORAGE DEVICES AND RELATED SOFTWARE FOR BASE YEAR OF 5-YEAR CONTRACT.,2012-04-30 14:29:57
016-000002250,24141,NNG07DA36B,"PRESIDIO NETWORKED SOLUTIONS, INC.",0.341638,Firm Fixed Price,RENEW MAINTENANCE ON BLUE COAT HARDWARE AND SOFTWARE.,2012-04-30 14:29:57
016-000002250,24143,NNG07DA45B,"THUNDERCAT TECHNOLOGY, LLC",0.057552,Firm Fixed Price,TOOL MANAGEMENT SOFTWARE - PURCHASE OF 15 LICENSES OF ERWIN DATA MODELER WORKGROUP EDITION,2012-04-30 14:29:57
016-000002250,24159,W91QUZ08A0001,IMMIXGROUP INC,1.52468,Firm Fixed Price,RENEWAL OF SS00-11-30471 - MAINTENANCE OF ORACLE DATABASE AND MIDDLEWARE APPLICATIONS,2012-04-30 14:29:57
016-000002250,24161,GS35F0062U,AWARE INCORPORATED (1026),0.142306,Firm Fixed Price,RENEWAL OF PO SS00-11-30502 FOR BIOSP SOFTWARE.,2012-04-30 14:29:57
016-000002250,24163,GS35F0009L,APELON INC,0.040806,Firm Fixed Price,RENEWAL OF SS00-11-30575 APELON DTS AND TERMWORKS SOFTWARE,2012-04-30 14:29:57
016-000002250,24167,GS35F0131R,CARAHSOFT TECHNOLOGY CORPORATION,0.058586,Firm Fixed Price,ADOBE ADVANTAGE SUPPORT PLATINUM UPLIFT.,2012-04-30 14:29:58
016-000002250,24169,GS35F0265X,"IMMIXTECHNOLOGY, INC.",0.178402,Firm Fixed Price,RENEW MAINTENANCE ON DISTRIBUTED WEBFOCUS SOFTWARE,2012-04-30 14:29:58
016-000002250,24171,GS35F0372N,"EN POINTE GOV, INC",0.092546,Firm Fixed Price,MCAFEE POLICY AUDITOR SOFTWARE MAINTENANCE,2012-04-30 14:29:58
016-000002250,24173,GS35F0372N,"EN POINTE GOV, INC",0.18334,Firm Fixed Price,RENEWAL MCAFEE VULNERABILITY MANAGER ENTERPRISE SOFTWARE MAINTENANCE,2012-04-30 14:29:58
016-000002250,24175,GS35F0494T,IT FEDERAL SALES LIMITED LIABILITY COMPANY,0.1013,Firm Fixed Price,RENEW MAINTENANCE - CORE SECURITY TECHNOLOGIES IMPACT PRO SOFTWARE,2012-04-30 14:29:58
016-000002250,24177,GS35F4984H,INTERNATIONAL BUSINESS MACHINE,0.004848,Firm Fixed Price,IBM 9116-561 SERVER SOFTWARE MAINTENANCE,2012-04-30 14:29:58
016-000002250,24179,GS35F0509S,"AFFIGENT, LLC",0.0033490000000000004,Firm Fixed Price,ORACLE LINUX SOFTWARE PURCHASES,2012-04-30 14:29:58
016-000002250,24181,NNG07DA19B,"AFFIGENT, LLC",0.006704000000000001,Firm Fixed Price,(30) JUNIPER NETWORK APPLIANCES,2012-04-30 14:29:58
016-000002250,24183,GS35F5840H,"EDAC SYSTEMS, INC.",0.01598,Firm Fixed Price,FUJITSU FI-6800 FEED SCANNERS,2012-04-30 14:29:58
016-000002250,24185,NNG07DA23B,MERLIN INTERNATIONAL INCORPORATED,0.0046689999999999995,Firm Fixed Price,MAINTENANCE ON GEMINI APPLIANCES,2012-04-30 14:29:58
016-000002250,24187,NNG07DA26B,FCN INCORPORATED,0.024748,Firm Fixed Price,"MAINTENANCE RIVERBED STEELHEAD 1050 AND 2050 THIS REQUEST WILL COMBINE MAINTENANCE AND CO-TERM FOUR CONTRACTS.  REFER TO THE PREVIOUS PURCHASE ORDERS WITH FCN INC: 3318-11-00139, SS00-11-30607, SS00-11-50098 AND SS00-11-30870.",2012-04-30 14:29:58
016-000002250,24189,NNG07DA28B,INTELLIGENT DECISIONS INCORPORATED,0.04315,Firm Fixed Price,EBP FAILOVER FIREWALLS,2012-04-30 14:29:58
016-000002250,24193,NNG07DA46B,ALVAREZ AND ASSOCIATES LIMITED LIABILITY COMPANY,0.027823,Firm Fixed Price,QUEST DATABASE SOFTWARE - OPEN MARKET,2012-04-30 14:29:58
016-000002250,24195,SS000760038,MICROSOFT CORPORATION,0.19166,Firm Fixed Price,EXTEND SCCM CONTRACTOR SUPPORT AWARDED AS SS00-12-30014,2012-04-30 14:29:58
016-000002250,24197,SS000760038,MICROSOFT CORPORATION,0.232496,Firm Fixed Price,SHARED HOSTING ENVIRONMENT (SHE) WINDOWS - INTRANET CONTRACTOR SUPPORT,2012-04-30 14:29:58
016-000002250,24203,W91QUZ06A0004,DLT SOLUTIONS INCORPORATED,0.264546,Firm Fixed Price,RENEW MAINTENANCE ON QUEST DATABASE SOFTWARE,2012-04-30 14:29:58
016-000002250,24707,GS35F0153M,"MYTHICS, INC",0.012759,Firm Fixed Price,ORACLE LINUX SOFTWARE PURCHASES,2012-06-29 15:00:55
016-000002250,24711,GS35F0823M,COMPUTER ASSOCIATES INTERNATIO,0.284,Firm Fixed Price,NETQOS SOFTWARE AND HARDWARE MAINTENANCE,2012-06-29 15:00:55
016-000002250,24713,GS35F0291M,OPEN TEXT INC.,0.013800999999999999,Firm Fixed Price,ITS SMALL PURCHASES,2012-06-29 15:00:55
016-000002250,24715,GS35F4076D,DELL MARKETING LIMITED PARTNERSHIP,0.093287,Firm Fixed Price,"ADOBE SOFTWARE LICENSES AND MAINTENANCE FOR THE FOLLOWING: ADOBE ACROBAT X STANDARD AND PROFESSIONAL, DREAMWEAVER, COLDFUSION BUILDER, AND ROBOHELP.",2012-06-29 15:00:55
016-000002250,24717,GS35F0511T,EC AMRC/BSNESS OBJCTS AMERICAS,0.003906,Firm Fixed Price,MAINTENANCE RENEWAL ON NETSCOUT SNIFFER PORTABLE.,2012-06-29 15:00:55
016-000002250,24719,NNG07DA12B,INTERNATIONAL BUSINESS MACHINES CORPORATION,0.128994,Firm Fixed Price,WEBSPHERE SERVER SOFTWARE (WVE),2012-06-29 15:00:55
016-000002250,24721,NNG07DA12B,INTERNATIONAL BUSINESS MACHINES CORPORATION,0.039276,Firm Fixed Price,INFORMIX LICENSES (25) FOR WBDOC,2012-06-29 15:00:55
016-000002250,24723,GS35F5840H,"EDAC SYSTEMS, INC.",2.737746,Firm Fixed Price,RENEW SW MAINTENANCE ON MPO FAX SOFTWARE LICENSES ,2012-06-29 15:00:55
016-000002250,24725,NNG07DA35B,CDW GOVERNMENT LLC,0.006943,Firm Fixed Price,FALCONSTOR DATA MIGRATION APPLIANCE SOFTWARE,2012-06-29 15:00:55
016-000002250,24727,SS000760038,MICROSOFT CORPORATION,0.37037,Firm Fixed Price,OTHER FUNCTION-MS EXCHANGE 2010 SUPPORT SERVICES,2012-06-29 15:00:55
016-000002250,24729,NNG07DA35B,CDW GOVERNMENT LLC,0.016982,Firm Fixed Price,RENEW MAINTENANCE ON NTPS SAN 64-BIT SOFTWARE.,2012-06-29 15:00:55
016-000002250,24745,W91QUZ06A0003,"MYTHICS, INC",0.015028,Firm Fixed Price,RENEWAL OF ORACLE CRYSTAL BALL SOFTWARE PRODUCTS.,2012-06-29 15:00:55
016-000002250,25047,GS35F0066N,HEWLETT-PACKARD COMPANY,0.213011,Firm Fixed Price,MAINTENANCE ON HP ITANIUM SERVERS,2012-07-30 18:41:34
016-000002250,25049,GS35F0074S,"WINVALE GROUP, LLC (THE)",0.7608,Firm Fixed Price,CODE SCANNING UTILITY CAPABLE OF SCANNING NUMEROUS DEVELOPMENT LANGUAGES AND INTEGRATING THE OUTPUT WITH THE CA METADATA REPOSITORY.,2012-07-30 18:41:34
016-000002250,25051,GS35F0131R,CARAHSOFT TECHNOLOGY CORPORATION,0.023131,Firm Fixed Price,RENEWAL OF SS00-11-30918 FOR SUPPORT AND MAINTENANCE OF PRECISE SOFTWARE,2012-07-30 18:41:34
016-000002250,25053,GS35F0131R,CARAHSOFT TECHNOLOGY CORPORATION,0.008087,Firm Fixed Price,MAINTENANCE RENEWAL OF BOMGAR SOFTWARE,2012-07-30 18:41:34
016-000002250,25055,GS35F0251V,"IRON BOW TECHNOLOGIES, LLC",0.055324,Firm Fixed Price,PURCHASE NEW MCAFEE / MFE NET THREAT SOFTWARE AND MAINTENANCE,2012-07-30 18:41:34
016-000002250,25057,GS35F0340W,"BMC SOFTWARE, INC.",0.041819999999999996,Firm Fixed Price,BMC CAPACITY OPTIMIZER SERVICE ENGAGEMENT,2012-07-30 18:41:34
016-000002250,25059,GS35F0372N,"EN POINTE GOV, INC",1.3768,Firm Fixed Price,MCAFEE SOFTWARE MAINTENANCE FOR MCAFEE ACTIVE VIRUS DEFENSE AND MCAFEE SECURITY FOR MS SHAREPOINT,2012-07-30 18:41:34
016-000002250,25061,GS35F0372N,"EN POINTE GOV, INC",0.0416,Firm Fixed Price,MCAFEE WEB REPORTER SOFTWARE MAINTENANCE,2012-07-30 18:41:34
016-000002250,25063,GS35F0372N,"EN POINTE GOV, INC",0.043227999999999996,Firm Fixed Price,MCAFEE PLATNA ENTERPRISE AND MOVE AV FOR VIRTUAL SERVERS SOFTWARE MAINTENANCE.,2012-07-30 18:41:35
016-000002250,25065,GS35F0553P,"FOUR POINTS TECHNOLOGY, L.L.C.",1.611964,Other (none of the above),UNLIMITED ENTERPRISE SOFTWARE LICENSE FOR DBPROTECT APPDETECTIVE/APPRADAR PERPETUAL LICENSE,2012-07-30 18:41:35
016-000002250,25067,GS35F0414R,"INTACT TECHNOLOGY, INC.",0.93075,Firm Fixed Price,"ADDITIONAL 2,500 VIRTUAL USER PERFORMANCE CENTER LICENSES FOR THE DATABASE PROTOCOL BUNDLE REFERENCE GSA FSS GS-35F-5192G.",2012-07-30 18:41:35
016-000002250,25069,GS35F0553P,"FOUR POINTS TECHNOLOGY, L.L.C.",0.017164,Firm Fixed Price,DOUBLE-TAKE AVAILABILITY SOFTWARE,2012-07-30 18:41:35
016-000002250,25071,GS35F5840H,"EDAC SYSTEMS, INC.",0.229282,Firm Fixed Price,RENEW MAINTENANCE ON ARGENT SOFTWARE GS-35F-5840H.,2012-07-30 18:41:35
016-000002250,25073,NNG07DA12B,INTERNATIONAL BUSINESS MACHINES CORPORATION,0.004779,Firm Fixed Price,"IBM 9116-561 SERVERS MAINTENANCE IN BALTIMORE, MD AND DURHAM, NCEQUIPMENT CURRENTLY COVERED UNDER LAN MAINTENANCE CONTRACT SS00-10-60099 WITH SDV SOLUTIONS.  EQUIPMENT PURCHASED FROM CONTRACTS SS00-07-30896 AND SS00-09-30260.",2012-07-30 18:41:35
016-000002250,25075,NNG07DA12B,INTERNATIONAL BUSINESS MACHINES CORPORATION,0.070099,Firm Fixed Price,MAINTENANCE RENEWAL OF IBM TRIRIGA FACILITY SOFTWARE FOR THE PERIOD OF JULY - DECEMBER 2012,2012-07-30 18:41:35
016-000002250,25077,NNG07DA20B,"IMMIXTECHNOLOGY, INC.",0.033708,Firm Fixed Price,ITS SMALL PURCHASES,2012-07-30 18:41:35
016-000002250,25079,NNG07DA22B,BLUE TECH INCORPORATED,0.18700999999999998,Firm Fixed Price,MAINTENANCE ON OPEN TEXT SOFTWARE.,2012-07-30 18:41:35
016-000002250,25097,W91QUZ08A0001,IMMIXGROUP INC,0.013727000000000001,Firm Fixed Price,ORACLE SOFTWARE RENEWAL FOR DCBFM/OFSM,2012-07-30 18:41:35
016-000002250,25099,W91QUZ09A0003,CARAHSOFT TECHNOLOGY CORPORATION,0.789642,Firm Fixed Price,VMWARE SOFTWARE MAINTENANCE,2012-07-30 18:41:35
016-000002135,20706,NNG07DA31B,"IRON BOW TECHNOLOGIES, LLC",24.449274,Firm Fixed Price,"Ethernet Bridge Replacement Hardware, Software, and Maintenance",2012-02-24 16:28:08
016-000002026,19846,GS00T07NSD0022,HUGHES NETWORK SYSTEMS INCORPORATED (5091),20.569471,Other (none of the above),Establish new 5 year maintenance contract for SSA-owned IVT Network Satellite Integrator/Uplink.,2012-02-29 14:00:23
016-000002252,19777,NNG07DA35B,CDW GOVERNMENT LLC,0.015972,Firm Fixed Price,HP SENDERS FOR ODAR,2012-02-28 19:30:52
016-000002252,19808,W91QUZ09A0003,CARAHSOFT TECHNOLOGY CORPORATION,0.008027,Firm Fixed Price,ESEF VMWARE SOFTWARE,2012-02-28 19:30:52
016-000002252,19810,W91QUZ09A0003,CARAHSOFT TECHNOLOGY CORPORATION,0.029822,Firm Fixed Price,VMWARE AND VESSENTIALS,2012-02-28 19:30:52
016-000002252,19811,GS35F0020M,"HARRIS, MACKESSY & BRENNAN, IN",0.037049,Firm Fixed Price,Renew maintenance on Fujitsu Scanners.,2012-02-28 19:30:52
016-000002252,19814,GS35F0054M,SYSTEMS DEVELOPMENT & ANALYSIS,0.11919,Firm Fixed Price,RENEW LEASE AND MAINTENANCE ON BLACKBOARD LEARNING SOFTWARE,2012-02-28 19:30:52
016-000002252,19821,GS35F0131R,CARAHSOFT TECHNOLOGY CORPORATION,0.008504000000000001,Firm Fixed Price,VMWARE AND VESSENTIALS,2012-02-28 19:30:53
016-000002252,19826,GS35F4076D,DELL MARKETING LIMITED PARTNERSHIP,0.032288,Firm Fixed Price,"RENEWAL OF SS00-08-30968 FOR SOFTWARE ASSURANCE ON MICROSOFT VISUAL STUDIO, WINDOWS SERVER DATA CENTER AND VISUAL STUDIO FOUNDATION SERVER SOFTWARE",2012-02-28 19:30:53
016-000002252,19829,NNG07DA20B,IMMIXTECHNOLOGY INCORPORATED,0.025764999999999996,Firm Fixed Price,TERRACOTTA ENTERPRISE,2012-02-28 19:30:53
016-000002252,19830,NNG07DA20B,IMMIXTECHNOLOGY INCORPORATED,0.09352,Firm Fixed Price,WEBFOCUS MAINTENANCE OF CURRENTLY SSA OFFICE OF DISABILITY ADJUDICATION OWNED PRODUCTS AND PURCHASE OF 2 ADDITIONAL WEBFOCUS FLEX ENABLE WINDOWS PROCESSORS SOFTWARE AND MAINTENANCE,2012-02-28 19:30:53
016-000002252,23142,GS35F4076D,DELL MARKETING LIMITED PARTNERSHIP,0.005338,Firm Fixed Price,"DELL POWERVAULT MD12005X1 TBN SAS ARRAY, ATTACHED MEMORY MODULEDELL CATALOG NO. 16G2218",2012-02-28 19:30:52
016-000002252,23143,GS35F4076D,DELL MARKETING LIMITED PARTNERSHIP,0.016087,Firm Fixed Price,"POWERVAULT TL4000, 4U LIBRARY,LTO4-120-120, 800GB/1.6TB, 2 SAS DRIVES",2012-02-28 19:30:52
016-000002252,23144,GS35F4794H,FEDERAL TECHNOLOGY SOLUTIONS I,0.043296,Firm Fixed Price,STORAGE AREA NETWORK EXPANSION,2011-12-07 15:25:41
016-000002252,23145,GS35F4794H,FEDERAL TECHNOLOGY SOLUTIONS I,0.028863999999999997,Firm Fixed Price,HP SAN EXPANSION NODES,2011-12-07 15:25:41
016-000002252,23146,GS35F5192G,"SPECTRUM SYSTEMS, INC.",0.010079000000000001,Firm Fixed Price,IDERA SQL SOFTWARE AND MAINTENANCE - NEW BUY,2012-02-28 19:30:52
016-000002252,23147,GS35F5086H,ENVIRONMENTAL SYSTEMS RESEARCH,0.01214,Firm Fixed Price,ARCVIEW UPGRADE,2011-12-07 15:25:41
016-000002252,23148,GS35F0066N,HEWLETT-PACKARD COMPANY,0.013871000000000001,Firm Fixed Price,HEWLETT PACKARD P4300 AY456A (BK719A) SAN (STORAGE AREA NETWORK) EXPANSION NODE WITH ONE YEAR SUPPORT PLUS 4-HOUR RESPONSE,2012-02-28 19:30:52
016-000002252,23151,NNG07DA35B,CDW GOVERNMENT LLC,0.009552,Firm Fixed Price,OESAE - NTP SAN SOFTWARE SAN,2012-02-28 19:30:52
016-000002252,23152,W91QUZ09A0003,CARAHSOFT TECHNOLOGY CORPORATION,0.152749,Firm Fixed Price,VIRTUALIZATION SOFTWARE,2012-02-28 19:30:53
016-000002252,23157,W91QUZ09A0003,CARAHSOFT TECHNOLOGY CORPORATION,0.062958,Firm Fixed Price,ESEF VMWARE SOFTWARE,2012-02-28 19:30:53
016-000002252,23158,GS35F0461M,VELOCITE SYSTEMS LLC,0.031265,Firm Fixed Price,RENEW MAINTENANCE ON EMPIREX HAMMER CALLMASTER SOFTWARE,2011-12-07 15:25:41
016-000002252,23159,GS35F0367V,NAMTEK CORP.,0.0036299999999999995,Firm Fixed Price,WHATSUP GOLD PREMIUM AND WHATSUP WHATSVIRTUAL FOR WHATSUP GOLD SOFWARE AND MAINTENANCE,2012-02-28 19:30:53
016-000002252,23316,GS35F0716R,SNOWBOUND SOFTWARE CORPORATION,0.046138,Firm Fixed Price,RASTERMASTER MAINTENANCE RENEWALS,2012-02-28 19:30:52
016-000002252,23317,GS35F0047S,GOVERNMENT RETIREMENT AND BENEFITS INCORPORATED,0.224521,Firm Fixed Price,GOVERNMENT RETIREMENT BENEFIT ETRAINING,2012-02-01 11:42:18
016-000002252,23318,GS35F0611V,"SSB BART GROUP, INC.",0.065826,Firm Fixed Price,RENEW ACCESSABILITY MANAGEMENT PLATFORM (AMP) ENTERPRISE SITE LICENSE SUBSCRIPTION (INCLUDING INFOCUS LICENSES),2012-02-01 11:42:18
016-000002252,23319,GS35F0559U,"TROUX TECHNOLOGIES, INC",0.043274,Firm Fixed Price,RENEW MAINTENANCE ON TROUX SOFTWARE,2012-02-28 19:30:52
016-000002252,23320,GS35F0858N,GOVERNMENT MARKETING AND PROCU,0.005164,Firm Fixed Price,ITS SMALL PURCHASES. MAINTENANCE RENEWAL FOR SSA OWNED X1 TECHNOLOGIES ENTERPRISE CLIENT PROFESSIONAL EDITION SOFTWARE LICENSES.  REFERENCE: SS00-10-31519.,2012-02-28 19:30:53
016-000002252,23321,NNG07DA50B,"COUNTERTRADE PRODUCTS, INC.",0.102717,Firm Fixed Price,BLACKBERRY PREMIUM SUPPORT 2012,2012-02-28 19:30:53
016-000002252,23322,GS35F0750P,GOVCONNECTION INCORPORATED,0.005345,Firm Fixed Price,ITS SMALL PURCHASES: SOFTWARE ASSURANCE RENEWAL ON MICROSOFT SOFTWARE. REFERENCE ORDER SS00-08-31393,2012-02-28 19:30:53
016-000002252,23997,FA877107A0307,IMMIXTECHNOLOGY INCORPORATED,0.084816,Firm Fixed Price,CHECKPOINT ENDPOINT ENCRYPTION LICENSE,2012-03-30 13:47:51
016-000002252,24233,GS35F0161V,NETCENTRIC TECHNOLOGIES INC,0.021087,Firm Fixed Price,COMMONLOOK SECTION 508 PLUG IN FOR ADOBE ACROBAT - ADP SOFTWARE MAINTENANCE,2012-04-30 16:36:26
016-000002252,24235,NNG07DA35B,CDW GOVERNMENT LLC,0.011053,Firm Fixed Price,RENEWAL OF SS00-11-30533 NUANCE DRAGON NATURALLY SPEAKING PROFESSIONAL,2012-04-30 16:36:26
016-000002252,24237,NNG07DA46B,ALVAREZ AND ASSOCIATES LIMITED LIABILITY COMPANY,0.520724,Firm Fixed Price,"TRUST BEARER--SWTRUSTBEARER DESKTOP USER LICENCES 10,000",2012-04-30 16:36:26
016-000002252,24519,GS35F0111K,SHI INTERNATIONAL CORP.,0.038713,Firm Fixed Price,RENEW MAINTENANCE ON GOVERNMENT-OWNED COREL WORD PERFECT.,2012-05-30 14:28:10
016-000002252,24521,GS35F0196M,SOFTCHOICE CORPORATION,0.014456,Firm Fixed Price,ADOBE ACROBAT PROFESSIONAL SOFTWARE AND MAINTENANCE,2012-05-30 14:28:10
016-000002252,24523,GS35F4543G,"DLT SOLUTIONS, INC.",0.135278,Firm Fixed Price,CONTINUATION OF MAINTENANCE ON AUTOCAD SUBSCRIPTIONS.,2012-05-30 14:28:10
016-000002252,24749,GS35F0300T,THREE WIRE SYSTEMS,0.020335,Firm Fixed Price,ZENPRISE MOBILE MANAGER CLIENT LICENSES,2012-06-29 15:01:01
016-000002252,24751,GS35F4900H,FORRESTER RESEARCH INCORPORATED,0.20156500000000002,Firm Fixed Price,"RENEW RESEARCH SUBSCRIPTION WITH FORRESTER RESEARCH, INC.",2012-06-29 15:01:01
016-000002252,24755,NNG07DA12B,INTERNATIONAL BUSINESS MACHINES CORPORATION,0.140765,Firm Fixed Price,IBM WEBSPHERE APPLICATION SERVER NETWORK DEPLOYMENT,2012-06-29 15:01:01
016-000002252,24757,NNG07DA32B,GOVCONNECTION INCORPORATED,0.014391999999999999,Firm Fixed Price,SAN DATA STORAGE UNIT - SDP LAN COMPONENT,2012-06-29 15:01:01
016-000002252,24759,NNG07DA50B,"COUNTERTRADE PRODUCTS, INC.",0.015642,Firm Fixed Price,ANIXIS PASSWORD POLICY ENFORCER,2012-06-29 15:01:01
016-000002252,25103,GS25F0010M,PITNEY BOWES INC,0.215815,Firm Fixed Price,GSA - TRACK&TRACE SERVER VULNERABILITIES FIX - HW,2012-07-30 18:41:44
016-000002252,25107,W91QUZ09A0003,CARAHSOFT TECHNOLOGY CORPORATION,0.085143,Firm Fixed Price,KWIA - VIRTUALIZATION SOFTWARE,2012-07-30 18:41:44
016-000002252,25109,GS35F0119W,"EMERGENT, LLC",0.009720999999999999,Firm Fixed Price,ADOBE UPGRADES AND MAINTENANCE,2012-07-30 18:41:45
016-000002252,25111,GS35F0170K,"EXECUTIVE INFORMATION SYSTEMS,",0.21514,Firm Fixed Price,SS00-10-31048 SAS PC SOFTWARE MAINTENANCE,2012-07-30 18:41:45
016-000002252,25113,GS35F0553P,"FOUR POINTS TECHNOLOGY, L.L.C.",0.132438,Firm Fixed Price,MAINTENANCE RENEWAL FOR CHECK POINT MEDIA ENCRYPTION SOFTWARE.,2012-07-30 18:41:45
016-000002252,25115,GS35F0054M,SYSTEMS DEVELOPMENT & ANALYSIS,0.12423499999999998,Firm Fixed Price,RENEW LEASE AND MAINTENANCE ON BLACKBOARD LEARNING SOFTWARE,2012-07-30 18:41:45
016-000002252,25117,GS35F4076D,DELL MARKETING LIMITED PARTNERSHIP,0.003878,Firm Fixed Price,ADOBE CS6 DESIGN STANDARD UPGRADE AND MAINTENANCE,2012-07-30 18:41:45
016-000002252,25119,GS35F4543G,"DLT SOLUTIONS, INC.",0.040338,Firm Fixed Price,QUEST SQL TOOLS (PERFORMANCE AND CAPACITY MONOITORING) FOR DESEI SMALL PURCHASES,2012-07-30 18:41:45
016-000002251,21807,GS35F0585N,"911 ETC, INC.",0.152568,Firm Fixed Price,"to award a 5 year maintenance contract for Enhanced 911 HQ, DC & ODAR E911 Contract",2012-02-29 13:54:03
016-000002251,21831,GS35F0495V,"MORGAN, BIRGE' & ASSOCIATES, INC.",0.018932,Firm Fixed Price,PLEASE PROCURE THE NECESSARY SERVICES TO MAINTAIN THE DC COMMISSIONERS OFFICE TELEPHONE AND VOICEMAIL SYSTEM,2012-02-29 13:54:03
016-000002251,21834,GS35F0503M,T-MOBILE USA INC,0.004012,Firm Fixed Price,CELL PHONE SERVICES,2012-02-29 13:54:03
016-000002251,21840,GS35F0119P,CELLCO PARTNERSHIP DBA VERIZON WIRELESS,0.008183,Firm Fixed Price,USAGE AND ASSOCIATED FEES FOR THE SMARTPHONES,2012-02-29 13:54:04
016-000002251,21843,SS000760066,NORTEL GOVERNMENT SOLUTIONS INCORPORATED,0.016665,Firm Fixed Price,"IP PHONE 1140 E HANDSET, HANDSET ADAPTER FOR 1140E NORTEL IP PHONE AND HANDSET CORD FOR SOCIAL SECURITY ADMINISTRATION, REGION 1 -  BOSTON, MA",2012-02-29 13:54:04
016-000002251,23160,GS35F0585N,"911 ETC, INC.",0.022542,Firm Fixed Price,Purchase of new E911 notification system for Chicago RO and GLPSC.,2011-12-07 15:28:07
016-000002251,23166,SS000860074,MUTUAL TELECOM SERVICES INCORPORATED,0.8,Firm Fixed Price,HQ SL100 2012 MAC'S,2012-02-01 10:26:42
016-000002251,23314,GS00T07NSD0010,SPRINT COMMUNICATIONS COMPANY LIMITED PARTNERSHIP,0.591905,Firm Fixed Price,FEDERAL RELAY SERVICE,2012-02-01 10:26:42
016-000002251,23607,GS35F0337P,"SATCOM GLOBAL, INC.",0.012838999999999998,Firm Fixed Price,SATELLITE PHONE USAGE,2012-02-29 13:54:04
016-000002251,23869,GS35F0511T,EC AMRC/BSNESS OBJCTS AMERICAS,0.015846000000000002,Firm Fixed Price,PROTEUS IP ADDRESS MANAGEMENT DEVELOPMENT VIRTUAL MACHINE,2012-03-29 12:52:24
016-000002251,23871,NNG07DA28B,INTELLIGENT DECISIONS INCORPORATED,0.037956000000000004,Firm Fixed Price,NEW FIREWALLS TO REPLACE THE NETSCREEN 5,2012-03-29 12:52:24
016-000002251,23873,NNG07DA31B,"IRON BOW TECHNOLOGIES, LLC",27.447509000000004,Firm Fixed Price,CISCO DMZ TECHNOLOGY REFRESHMENT AND MAINTENANCE,2012-07-30 18:41:48
016-000002251,24531,GS00Q12NSD0014,"HP ENTERPRISE SERVICES, LLC",0.6621,Firm Fixed Price,SS00-08-30795 SONET/WWAN MAINTENANCE,2012-05-31 16:13:15
016-000002251,24533,NNG07DA20B,IMMIXTECHNOLOGY INCORPORATED,0.014995,Firm Fixed Price,REAL TIME IN SIGN - FIND-ME SOFTWARE LICENSE,2012-05-31 16:13:15
