Project_ID,Activity_Name,Description,Output_type,Start_Date_Planned,Completion Date Projected,Planned_Costs,Total Costs Projected,Total Costs Actual,Status,No_Child_Activity,Date of Last Update,ID,Planned_Duration,Actual_duration,Actual_start_delay
2172,287506: ALM eLEXNET Interagency Database for Dioxin ,Expand eLEXNET to support and report on Dioxin data.  Initial tasking only includes FDA data; future tasking may include incorporating Dioxin data from other agencies into eLEXNET.,Usable Functionality,2011-10-01,2012-04-30,0.131,0.253,,In-progress,1,02/24/2012,12505,212 days,,0 days
2172,287506: ALM eLEXNET Outreach Phase 1 ,Phase 1 of the eLEXNET Outreach activity.  Includes preliminary work on this activity.,Usable Functionality,2011-07-22,2011-12-22,0.091,0.091,,Completed - Costs Pending,1,02/24/2012,12507,153 days,153 days,0 days
2172,287506: ALM eLEXNET Outreach Phase 2 ,Phase 2 of the eLEXNET Outreach activity.  This phase brings the activity to completion.,Usable Functionality,2011-12-23,2012-07-21,0.091,0.1,,In-progress,1,02/24/2012,12508,211 days,,0 days
2172,287506: ALM eLEXNET Method Module ,"Implementation of the COMPACT in eLEXNET, which is to be completed and deployed in December.  ",Usable Functionality,2011-07-22,2011-12-31,0.35,0.407,,Completed - Costs Pending,1,02/24/2012,12509,162 days,162 days,0 days
2172,287506: ALM eLEXNET Laboratory Expansion Phase 1 ,Phase 1 of the Laboratory Expansion activity.  Encompasses preliminary work on this activity.,Usable Functionality,2011-07-22,2011-12-22,0.072,0.065,,Completed - Costs Pending,1,02/24/2012,12511,153 days,153 days,0 days
2172,287506: ALM eLEXNET Laboratory Expansion Phase 2 ,Phase 2 of the Laboratory Expansion activity.  This phase brings the activity to completion.,Usable Functionality,2011-12-23,2012-07-21,0.072,0.1,,In-progress,1,02/24/2012,12512,211 days,,0 days
2172,287506: ALM eLEXNET GIS and Time Series ,This activity is part of the overall revamping of the eLEXNET user interface. This supports work being done under the ALM eLEXNET Usability activity.  ,Usable Functionality,2011-11-01,2012-04-30,0.14,0.328,,In-progress,1,02/24/2012,12513,181 days,,0 days
2172,287506: ALM eLEXNET Usability ,Completely revamp the eLEXNET user interface to address current deficiencies..,Usable Functionality,2011-10-01,2012-04-30,0.428,0.408,,In-progress,1,02/24/2012,12514,212 days,,0 days
2172,287506: ALM eLEXNET Map-based Reports ,Solution definition for providing a map-based analysis tool to analyze aggregated eLEXNET data.,Usable Functionality,2011-11-01,2012-04-30,0.136,0.269,,In-progress,1,02/24/2012,12515,181 days,,0 days
2172,287506: ALM eLEXNET Social Media,Introduce a pilot for social media which complements the Twitter/RSS initiatives. This pilot is a Facebook like social media component that is developed in support of this eLEXNET contract goal.,Usable Functionality,2012-06-01,2012-07-21,0.106,0.045,,In-progress,1,02/24/2012,12516,50 days,,-315 days
2172,287506: ALM eLEXNET Twitter/RSS ,Implement pilots for Twitter and RSS in eLEXNET to start the eLEXNET social media initiative required under the contract.  ,Usable Functionality,2011-11-01,2012-04-30,0.047,0.075,,In-progress,1,02/24/2012,12517,181 days,,0 days
2172,287506: ALM eLEXNET Pilot for Data Quality Automation ,One year pilot to integrate business intelligence to monitor and correct data quality issues.,Usable Functionality,2011-12-01,2012-03-31,0.112,0.453,,In-progress,1,02/24/2012,12520,121 days,,0 days
2174,287514: ALM Quality Management Information System (QMIS)  Deployment for Business Unit Availability,Complete Deployment of the QMiS Application for use by business units as the official QMS Application of record. Currently many disparate applications are used among different business units.,Usable Functionality,2011-09-19,2012-03-02,0.009,0.009,,In-progress,1,02/24/2012,12524,165 days,,0 days
2174,287514: ALM QMIS  Integration with ORADSS,"Develop an integration capability between QMiS and ORADSS to enable QMiS Users to execute and/or retrieve reports from ORADSS and use the report content within QMiS. This would save QMiS Users from having to exit QMiS, run a report in ORADSS, save it to their shared drive or desktop, and then log back into QMiS and import the report into QMiS. ",Usable Functionality,2011-09-19,2012-04-18,0.024,0.043,,In-progress,1,02/24/2012,12525,212 days,,0 days
2174,287514: ALM QMiS Integration with MARCS,This activity will complete the Requirements Analysis for the integration between QMiS and MARCS to enable QMiS users to access and retrieve information from MARCS applications and services to perform quality management functions within QMiS. ,Usable Functionality,2011-09-19,2012-05-01,0.055,0.054,,In-progress,1,02/24/2012,12527,225 days,,0 days
2174,287514: QMiS Integration Across ALM,This activity will complete the Requirements Analysis and the System Design for the integration between QMiS and ALM (LIMS) to enable QMiS users to access and retrieve information from ALM application(s) and services to perform quality management functions within QMiS.,Usable Functionality,2012-01-16,2012-09-14,0.107,0.107,,In-progress,1,02/24/2012,12529,242 days,,-41 days
2174,287514: QMiS Software Acquisition ,"This activity encompasses the acquisition of the MasterControl Commercial Off the Shelf (COTS) software that is being used to develop QMiS.  Configuration activities are within the scope of other DME QMiS activities, including the ALM QMiS Deployment for Business Unit Availability activity. ",Usable Functionality,2011-09-19,2011-09-20,0.129,0.155,,Completed - Costs Pending,1,02/24/2012,12530,1 days,1 days,0 days
2038,287623: RBIS CEI PREDICT Integration Phase 1 ,"This will produce an interface with Mission Accomplishments and Regulatory Compliance Services (MARCS) Predictive Risk-based Evaluation and Dynamic Import Compliance Targeting (PREDICT) to support daily transfer of transactional data from PREDICT into the ORADSS Data Warehouse (DW) and the planned PREDICT Data Mart (DM). This will produce Extract, Transform, and Load (ETL) functionality to transfer data from PREDICT to ORADSS.  This task covers work that will be completed during the first phase of PREDICT Integration.  ",Usable Functionality,2011-07-18,2011-12-31,0.145,0.121,0.121,Completed - Closed,1,07/23/2012,12531,166 days,166 days,0 days
2038,287623: RBIS CEI PREDICT Integration Phase 2 PREDICT Acceptance,"This will produce an interface with Mission Accomplishments and Regulatory Compliance Services (MARCS) Predictive Risk-based Evaluation and Dynamic Import Compliance Targeting (PREDICT) to support daily transfer of transactional data from PREDICT into the ORADSS Data Warehouse (DW) and the planned PREDICT Data Mart (DM). This will produce Extract, Transform, and Load (ETL) functionality to transfer data from PREDICT to ORADSS.  This task covers work that will be completed during the second phase of PREDICT Integration.",Usable Functionality,2012-01-01,2012-03-30,0.015,0.022,0.022,Completed - Closed,1,07/23/2012,12532,89 days,30 days,0 days
2038,287623: RBIS CEI DSS ,This will provide functionality enabling Center Views to access RBIS content through the Decision Sharing Services web service layer provided in MARCS instead of relying on direct database access.,Usable Functionality,2011-08-01,2011-10-30,0.062,0.069,0.069,Completed - Closed,1,07/23/2012,12533,90 days,76 days,14 days
2038,287623: RBIS CEI CV Enhancements,This task provides for implementation of prioritized change requests for the Center Views application after SRA completes the transition to the RBIS team.,Usable Functionality,2012-03-12,2012-05-31,0.094,0.006,0.006,Completed - Closed,1,07/23/2012,12534,80 days,178 days,-98 days
2038,287623: RBIS CEI MARCS 1.0 Integration,"This task covers MARCS 1.0 Integration activities, such as Informatica work, that extends beyond making the data available within RBIS itself.",Usable Functionality,2011-11-01,2012-03-30,0.111,0.175,0.175,Completed - Closed,1,07/23/2012,12535,150 days,212 days,0 days
2039,287707: RBIS DWDMU PREDICT Data Mart,"This will build a data mart for MARCS PREDICT. PREDICT data is not currently included within ORADSS. This will make running reports and performing analysis that correlates PREDICT screening and risk scores with actual results in MARCS Entry Review, MARCS Operational and Administrative System for Import Support (OASIS) and MARCS Field Accomplishments and Compliance Tracking System (FACTS). This is for requirements and design.",Usable Functionality,2011-07-18,2011-08-29,0.068,0.076,0.076,Completed - Closed,1,07/23/2012,12536,42 days,108 days,-3 days
2040,287708: RBIS FMLS Enhancements Registration Integration Requirements and Design ,"Integrate FDA registration systems with FMLS.  Registration systems will likely include eLIST, Shell Egg and Tobacco registration.  eLIST is an FDA Center system for registration and listing. Regulated firms must register with FDA on a periodic basis. In addition, these firms must provide a listing of regulated products produced by the firm. This information is used to produce Firm Establishment Identifiers (FEI) that are used throughout the ORA regulatory work flows. The goal of this is to provide an automated integration point for pushing this information to FMLS. This focuses on requirements and design.",Usable Functionality,2011-08-17,2011-12-31,0.146,0.17,0.17,Completed - Closed,1,07/23/2012,12538,136 days,136 days,0 days
2040,"287708: RBIS FMLS Enhancements Registration Integration Development, Test, and Implementation ","Integrate FDA registration systems with FMLS.  Registration systems will likely include eLIST, Shell Egg and Tobacco registration.  eLIST is an FDA Center system for registration and listing. Regulated firms must register with FDA on a periodic basis. In addition, these firms must provide a listing of regulated products produced by the firm. This information is used to produce Firm Establishment Identifiers (FEI) that are used throughout the ORA regulatory work flows. The goal of this is to provide an automated integration point for pushing this information to FMLS. This focuses on development, test, and implementation.",Usable Functionality,2012-01-01,2012-05-30,0.127,0.124,,In-progress,1,07/23/2012,12539,150 days,,0 days
2040,287708: RBIS FMLS Enhancements D&B Real Time Integration ,"Integrate FMLS with a to-be-defined Dunn and Bradstreet web service to perform real-time firm looking, instead of waiting for a monthly firm refresh from D&B to RBIS.",Usable Functionality,2011-08-17,2011-11-30,0.019,0.021,0.021,Completed - Closed,1,07/23/2012,12540,105 days,105 days,0 days
2040,287708: RBIS FMLS Enhancements Center Views-MARCS 0.5 Requirements ,Identify requirement gaps between Center Views and MARCS 0.5 release.,Usable Functionality,2011-08-17,2011-10-31,0.015,0.014,0.014,Completed - Closed,1,07/23/2012,12541,75 days,75 days,0 days
2040,287708: RBIS FMLS Enhancements Mapping Capability Requirements ,Identify a new geospatial mapping capability to integrate into ORADSS.,Usable Functionality,2011-08-15,2011-10-31,0.009,0.01,0.01,Completed - Closed,1,07/23/2012,12542,77 days,75 days,2 days
2041,287709: RBIS RDS Deski to Webi,"This task migrates a number of currently existing reports from the desktop-based Business Objects application to the web-based version, making these reports more available and easier to maintain and modify.",Usable Functionality,2011-09-12,2012-03-11,0.393,0.391,,In-progress,1,07/23/2012,12543,181 days,,0 days
2041,287709: RBIS RDS Monthly ORADSS Release FY12H1,This task implements report enhancements to existing data marts based on prioritized change requests during FY12H1.,Usable Functionality,2011-09-12,2012-03-11,0.211,0.218,0.218,Completed - Closed,1,07/23/2012,12545,181 days,181 days,0 days
2041,287709: RBIS RDS Monthly ORADSS Release FY12H2,This task implements report enhancements to existing data marts based on prioritized change requests during FY12H2.,Usable Functionality,2012-03-12,2012-09-11,0.185,0.475,,In-progress,1,07/23/2012,12546,183 days,,0 days
2041,287709: RBIS RDS DPEM Enhancements,Enhance Table reports based on DPEM requirements.,Usable Functionality,2011-09-12,2012-01-31,0.031,0.03,0.03,Completed - Closed,1,07/23/2012,12547,141 days,110 days,0 days
2041,287709: RBIS RDS FY12H1,"This is the first six months of this activity and includes the following. The Online Reporting Analysis and Decision Support System (ORADSS) contains well over a thousand reports. This will undertake a review of these reports to see what can be consolidated. In addition, it will provide a number of new reports to users. The types and number of reports is continually changing as the needs of users changes. ORADSS provides historical information and reporting capabilities to Mission Accomplishments and Regulatory Compliance Services (MARCS).  Essentially, this makes every user of MARCS a user of ORADSS. As MARCS continues to build towards a unified data structure, this will require changes in ORADSS in order to provide historical information and reporting capabilities. These changes in MARCS will result in a number of changes to reports on the ORADSS side. In addition, ORADSS will also provide historical information and reporting capabilities for the Automated Laboratory Management (ALM) Laboratory Management Information System (LIMS). LIMS is planning to produce pilots in FY12. This will also lay the groundwork for providing reports for LIMS users.  During the first six months, the focus will be on undertaking a review of existing reports and evaluating usage statistics.",Usable Functionality,2011-09-12,2012-03-11,0.12,0.076,0.076,Completed - Closed,1,07/23/2012,12549,181 days,74 days,111 days
