Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"393-000000200","1359","393","National Archives and Records Administration","4967","","Yes","http://www.RECORDSMANAGEMENT.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4935","","Yes","http://www.nara.gov/","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4953","","Yes","http://www.FRC.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4971","","Yes","http://apps.usa.gov/docsteach.shtml","no","no","no","no","yes","http://apps.usa.gov/docsteach.shtml","yes","yes","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4939","","Yes","http://www.WARTIMECONTRACTING.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4957","","No","http://www.HISTORY.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4975","","Yes","http://apps.usa.gov/presidential-documents-app.shtml","no","no","no","no","yes","http://apps.usa.gov/presidential-documents-app.shtml","yes","yes","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4943","","Yes","http://www.9-11COMMISSION.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4961","","Yes","http://www.NIXONLIBRARY.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4947","","Yes","http://www.EMERGENCY-FEDERAL-REGISTER.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4965","","Yes","http://www.REAGANLIBRARY.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4933","","Yes","http://www.archives.gov/","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4951","","Yes","http://www.FORDLIBRARYMUSEUM.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4969","","Yes","http://www.WEBHARVEST.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4937","","Yes","http://ogis.archives.gov","no","no","no","no","no","","no","no","03/18/2014","10:37:59"
"393-000000200","1359","393","National Archives and Records Administration","4955","","Yes","http://www.GEORGEWBUSHLIBRARY.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4973","","Yes","http://apps.usa.gov/todays-doc.shtml","no","no","no","no","yes","http://apps.usa.gov/todays-doc.shtml","yes","yes","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4941","","Yes","http://www.911COMMISSION.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4959","","Yes","http://www.JIMMYCARTERLIBRARY.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4977","","Yes","https://itunes.apple.com/us/app/to-brink-jfk-cuban-missile/id570032141mt&#61;8","no","no","no","no","yes","https://itunes.apple.com/us/app/to-brink-jfk-cuban-missile/id570032141mt&#61;8","yes","yes","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4945","","Yes","http://www.CLINTONLIBRARY.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000100","1361","393","National Archives and Records Administration","4981","","Yes","http://aad.archives.gov/aad/","yes","no","no","no","no","","no","no","09/13/2013","15:36:11"
"393-000000100","1361","393","National Archives and Records Administration","4979","","Yes","http://www.archives.gov/research/search/","yes","no","no","no","yes","","no","no","09/13/2013","15:36:11"
"393-000000100","1361","393","National Archives and Records Administration","4983","","Yes","http://www.archives.gov/era/","no","no","no","yes","yes","","no","no","09/13/2013","15:36:11"
"393-000000150","1363","393","National Archives and Records Administration","4991","","No","https://milrecs.archives.gov/milrecs/Launch.htm","no","no","no","no","no","","no","no","09/13/2013","15:36:40"
"393-000000150","1363","393","National Archives and Records Administration","4985","","Yes","www.archives.gov/frc","no","no","no","yes","yes","","no","no","09/13/2013","15:36:39"
"393-000000150","1363","393","National Archives and Records Administration","4989","","No","https://vetrecs.archives.gov/VeteranRequest/home.html","no","no","no","yes","yes","","no","no","09/13/2013","15:36:40"
"393-000000150","1363","393","National Archives and Records Administration","4987","","No","http://cmrs.archives.gov/callcenter_enu-nomerge","no","no","no","no","no","","no","no","09/13/2013","15:36:39"
"006-000312800","1365","006","Department of Commerce","5087","","Yes","http://nomads.ncep.noaa.gov/","yes","no","no","yes","no","NA","yes","yes","09/13/2013","15:38:55"
"006-000312800","1365","006","Department of Commerce","5089","","Yes","http://mag.ncep.noaa.gov/","yes","no","no","yes","no","NA","yes","yes","09/13/2013","15:38:55"
"006-000804300","1371","006","Department of Commerce","5119","","Yes","http://www.youtube.com/user/USPTOvideo","no","no","yes","no","yes","","no","yes","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5123","","No","http://ptoweb.uspto.gov/ptointranet/index.htm","yes","no","no","no","yes","","no","no","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5127","","Yes","http://www.uspto.gov/about/stratplan/USPTO_2010-2015_Strategic_Plan.pdf","no","no","no","yes","no","","no","no","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5113","","Yes","http://www.uspto.gov/cgi-bin/exitconf/internet_exitconf.pltarget&#61;www.twitter.com/uspto","no","no","yes","no","yes","","no","no","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5131","","No","https://sites.google.com/site/patentdataproject/","yes","no","no","no","no","","no","yes","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5117","","No","http://www.linkedin.com/company/uspto","no","no","yes","no","no","","no","no","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5121","","No","http://w-tmitrnet-001/","no","no","no","no","yes","","no","no","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5125","","No","http://www.itdashboard.gov/investmentbuscid&#61;930","no","no","no","yes","no","","no","yes","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5111","","Yes","http://www.uspto.gov/trademarks/index.jsp","yes","no","no","no","yes","","no","no","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5129","","Yes","http://www.uspto.gov/about/stratplan/ar/index.jsp","no","no","no","yes","no","","no","no","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5115","","Yes","https://www.facebook.com/uspto.gov","no","no","yes","no","yes","","no","yes","09/13/2013","16:01:37"
"006-000804300","1371","006","Department of Commerce","5133","","Yes","https://explore.data.gov/","yes","no","no","no","no","","no","no","09/13/2013","16:01:37"
"023-999990014","1381","023","General Services Administration","5141","","Yes","www.challenge.gov","no","yes","no","yes","no","","no","no","09/13/2013","19:00:08"
"023-999990014","1381","023","General Services Administration","5145","","Yes","www.usa.gov","no","yes","no","yes","no","","no","no","09/13/2013","19:00:08"
"023-999990014","1381","023","General Services Administration","5149","","Yes","sites.usa.gov","no","yes","no","yes","no","","no","no","09/13/2013","19:00:09"
"023-999990014","1381","023","General Services Administration","5139","","Yes","www.performance.gov","yes","yes","no","yes","no","","no","no","09/13/2013","19:00:08"
"023-999990014","1381","023","General Services Administration","5143","","Yes","www.fsrs.gov","yes","yes","no","yes","no","","no","no","09/13/2013","19:00:08"
"023-999990014","1381","023","General Services Administration","5147","","Yes","www.usaspending.gov","yes","yes","no","yes","no","","no","no","09/13/2013","19:00:09"
"023-999990014","1381","023","General Services Administration","5137","","Yes","www.data.gov","yes","yes","yes","yes","no","","no","yes","09/13/2013","19:00:08"
"020-000013014","1385","020","Environmental Protection Agency","5177","","Yes","http://www.epa.gov/osw/hazard/transportation/manifest/e-man.htm","no","no","no","yes","yes","N/A","no","yes","09/26/2013","12:42:41"
"007-000000040","1389","007","Department of Defense","5215","61","Yes","https://twitter.com/itacomms","no","no","yes","no","no","no","no","no","03/18/2014","10:49:15"
"007-000000040","1389","007","Department of Defense","5213","48","Yes","http://ita.army.mil/default.aspx","yes","no","no","yes","no","no","no","no","03/18/2014","10:49:15"
"007-000000531","1391","007","Department of Defense","5241","108","Yes","http://www.disa.mil/services/spectrum","no","no","no","yes","no","no","no","no","03/18/2014","11:01:54"
"007-000000582","1395","007","Department of Defense","5261","78","No","https://dss-mech.csd.disa.mil/https://dss-hill.csd.disa.mil/https://wegal.ogden.disa.mil/https://vsm.distribution.dla.mil/-","no","no","no","no","no","no","no","no","03/18/2014","11:05:14"
"007-000001562","1401","007","Department of Defense","5269","102","Yes","http://www.disa.mil/services/command-and-control/mnis","no","no","no","yes","no","no","no","no","03/18/2014","11:23:32"
"007-000001690","1403","007","Department of Defense","5447","155","Yes","http://dhcs.health.mil/","no","no","no","yes","no","n/a","no","no","03/18/2014","11:23:51"
"007-000002864","1411","007","Department of Defense","5273","43","No","https://www.css-comms.army.mil","yes","yes","no","yes","yes","no","no","no","03/18/2014","11:37:18"
"007-000004828","1413","007","Department of Defense","5275","27","Yes","https://mrmc.amedd.army.mil/index.cfmpageid=medical_r_and_d.mthis.overview","no","no","no","yes","no","no","no","no","03/18/2014","11:37:55"
"007-000004860","1415","007","Department of Defense","5341","125","Yes","http://www.gdc4s.com/tactical-data-network-(tdn)-data-distribution-system-modular-(dds-m).html","yes","no","no","yes","no","no","no","no","03/18/2014","11:38:06"
"007-000004873","1417","007","Department of Defense","5343","86","Yes","http://peoc3t.army.mil/wint/inc1.php","yes","no","no","no","no","no","no","no","03/18/2014","11:38:08"
"007-000004873","1417","007","Department of Defense","5345","87","No","https://www.milsuite.mil.wiki/warfigher_information_netowrk-tactical_increment_1","yes","no","no","no","no","no","no","no","03/18/2014","11:38:08"
"007-000005674","1419","007","Department of Defense","5467","157","Yes","http://www.gdc4s.com/tactical-airspace-integration-system-(tais)-program-detail-page.html","no","no","no","yes","no","n/a","no","no","03/19/2014","08:50:49"
"007-000006298","1421","007","Department of Defense","5365","45","Yes","http://www.facebook.com/usarmylmp","no","no","yes","yes","yes","no","no","no","03/18/2014","12:04:42"
"007-000006298","1421","007","Department of Defense","5363","44","Yes","http://www.army.mil/lmp","yes","no","yes","yes","yes","no","no","no","03/18/2014","12:04:42"
"007-000006298","1421","007","Department of Defense","5361","29","Yes","https://www.po.lmp.army.mil/_site/index.html","yes","no","no","yes","yes","no","no","no","03/18/2014","12:04:42"
"007-000006645","1425","007","Department of Defense","5369","105","No","https:\\imdb.hill.af.mil","no","no","no","yes","no","no","no","no","03/18/2014","12:05:22"
"007-000006735","1427","007","Department of Defense","5373","22","Yes","http://www.army.mil/lmp","yes","no","yes","yes","yes","no","no","no","03/18/2014","12:05:24"
"007-000006735","1427","007","Department of Defense","5371","21","Yes","https://www.po.lmp.army.mil/_site/index.html","yes","no","no","yes","yes","no","no","no","03/18/2014","12:05:24"
"007-000006735","1427","007","Department of Defense","5375","23","Yes","http://www.facebook.com/usarmylmp","no","no","yes","yes","yes","no","no","no","03/18/2014","12:05:24"
"007-000007173","1429","007","Department of Defense","5377","47","Yes","www.ipps-a.army.mil","no","no","no","yes","yes","no","no","no","03/18/2014","12:05:45"
"007-000008641","1431","007","Department of Defense","5379","119","No","https://catalog.ces.mil/home.jsp","no","no","no","no","no","no","no","no","03/18/2014","12:05:48"
"007-000008641","1431","007","Department of Defense","5383","121","No","https://www.intelink.sgov.gov/wiki/norad_and_usnorthcom_enterprise_architect","no","no","no","no","no","no","no","no","03/18/2014","12:05:48"
"007-000008641","1431","007","Department of Defense","5381","120","Yes","https://www.intelink.gov/wiki/norad_and_usnorthcom_enterprise_architecture","no","no","no","no","no","no","no","no","03/18/2014","12:05:48"
"007-000006796","1433","007","Department of Defense","5385","100","Yes","http://www.disa.mil/services/enterprise-services/mobility","no","no","no","yes","no","no","no","no","03/18/2014","12:05:28"
